Object,Price,Figure
"Sold  Jan 13, 2019 Roman Silver ancient Necklace",$10.50,1971.jpg
"Sold  Jan 13, 2019 LOT OF 2 ROMAN RING TOPS",$0.99,9769.jpg
"Sold  Jan 13, 2019 Ancient silver Roman Ring *VERY RARE* ( Legio II Adiutrix )",$32.00,9218.jpg
"Sold  Jan 13, 2019 LOT OF 2 BRONZE ROMAN SOCK APPLICATIONS",$0.99,427.jpg
"Sold  Jan 13, 2019 Ancient silver Legionary Roman Ring *VERY RARE*",$27.00,8705.jpg
"Sold  Jan 13, 2019 LOT OF 5  ROMAN BRONZE COINS",$0.99,9815.jpg
"Sold  Jan 13, 2019 Roman ancient Silver and Agate Ring",$76.00,12516.jpg
"Sold  Jan 13, 2019 Ancient Roman Silver Earrings   circa 100 - 300 AD",$22.50,1033.jpg
"Sold  Jan 13, 2019 Very Old Rare Unique Agate stone Silver Beautiful Ring",$9.99,8359.jpg
"Sold  Jan 13, 2019 Ancient silver Roman Ring *VERY RARE*",$33.00,2237.jpg
"Sold  Jan 13, 2019 ROMAN BRONZE FIBULA",$0.99,11781.jpg
"Sold  Jan 13, 2019 Ancient silver Roman Ring",$32.00,1019.jpg
"Sold  Jan 13, 2019 LOT OF 3 ROMAN BRONZE COINS",$0.99,10494.jpg
"Sold  Jan 13, 2019 ROMAN BRONZE WEDDING BAND",$0.99,4628.jpg
"Sold  Jan 13, 2019 BRONZE ROMAN SOCK APPLICATION",$0.99,2535.jpg
"Sold  Jan 13, 2019 Medieval roman Beautiful silver Old wonderful Natural Agate red stone Ring",$9.99,7835.jpg
"Sold  Jan 13, 2019 Medieval Beautiful silver Old wonderful Natural Agate stone Ring",$9.99,7772.jpg
"Sold  Jan 13, 2019 Roman Silver ancient Necklace",$14.50,1971.jpg
"Sold  Jan 13, 2019 Two Roman Ancient Necklaces",$10.50,7017.jpg
"Sold  Jan 13, 2019 LOW OUTBID !! Rare Ancient ROMAN SILVER Bronze RING  ARTIFACT LOVELY PIECE",$0.99,6202.jpg
"Sold  Jan 13, 2019 Agate stone Antique Beautiful Silver Unique Medieval Agate Ring",$9.99,10380.jpg
"Sold  Jan 13, 2019 Roman Silver ancient Necklace",$24.33,1971.jpg
"Sold  Jan 13, 2019 LOVELY POST MEDIEVAL ANTIQUE CHRISTIAN CRUCIFIX CROSS AMULET WEARABLE",$10.90,10559.jpg
"Sold  Jan 13, 2019 VERY RARE ROMAN Long LEAF BLADE IRON ARROW HEAD POINT+++ TOP CONDITION+++",$24.99,11352.jpg
"Sold  Jan 13, 2019 BEAUTIFUL POST MEDIEVAL ENAMELLED CHRISTIAN CRUCIFIX CROSS PENDANT WEARABLE",$4.10,2498.jpg
"Sold  Jan 13, 2019 Roman ancient Gold ring",$500.00,6190.jpg
"Sold  Jan 13, 2019 ANCIENT SILVER ROMAN COIN",$9.09,8088.jpg
"Sold  Jan 13, 2019 ANCIENT SILVER ROMAN COIN",$7.50,8088.jpg
"Sold  Jan 13, 2019  ROMAN PERIOD BRONZE SIGNET RING WITH DECORATIVE BEZEL NICE CONDITION",$9.62,7104.jpg
"Sold  Jan 13, 2019 ** AMPHORAE & TWO BIRDS ** ancient LEGIONARY INTAGLIO SILVER Roman ring !",$75.00,10776.jpg
"Sold  Jan 13, 2019 LEGIONARY ANCIENT SILVER ROMAN RING",$30.00,5735.jpg
"Sold  Jan 13, 2019 "" Legio IV Flavia Felix ""  ANCIENT SILVER ROMAN  RING!!!!LEGIONARY!!!!",$128.50,5747.jpg
"Sold  Jan 13, 2019 BRITISH DETECTOR ANCIENT VIKING SILVER GLOBE SHAPED AMULET",$33.34,2750.jpg
"Sold  Jan 13, 2019 ANCIENT SILVER ROMAN RING",$35.00,5698.jpg
"Sold  Jan 13, 2019 ANCIENT ROMAN BRONZE COIN TO IDENTIFY AND CLEAN",$4.10,6554.jpg
"Sold  Jan 13, 2019 ANCIENT ROMAN SILVER SENATORIAL LEGIONARY RING Roman battle scene X,III,VII,XII",$121.50,11959.jpg
"Sold  Jan 13, 2019 LEGIONARY ANCIENT SILVER ROMAN RING",$27.00,5735.jpg
"Sold  Jan 13, 2019 CIRCA 300-400AD ROMAN ERA BRONZE BUST OF SOLDIER/GLADIATOR",$41.03,7229.jpg
"Sold  Jan 13, 2019 LEGIONARY ANCIENT SILVER ROMAN RING",$36.00,5735.jpg
"Sold  Jan 13, 2019 ANCIENT LEGIONARY SILVER RING - 11,41g",$20.49,2068.jpg
"Sold  Jan 13, 2019 ANCIENT PERSIAN TRI-LOBED BRONZE ARROWHEAD. BATTLE OBJECT",$29.49,4470.jpg
"Sold  Jan 13, 2019 SILVER ROMAN RING ""GREEN EYES""",$9.50,2457.jpg
"Sold  Jan 13, 2019 ROMAN PERIOD - BRONZE CASKET KEY RING - AUTHENTIC ARTEFACT",$4.10,3216.jpg
"Sold  Jan 13, 2019 *SC*FINE SCULPTURAL HEAD OF A RAM OR GOAT, ROMAN,  ca. 1st.-3rd. cent. AD!!",$99.00,2509.jpg
"Sold  Jan 13, 2019 ANCIENT MILITARY BRONZE ROMAN BROOCH - FROG - GUARDIAN",$9.50,11820.jpg
"Sold  Jan 13, 2019 MILITARY DOLPHIN BRONZE ROMAN BROOCH",$1.00,8074.jpg
"Sold  Jan 13, 2019 SUPERB ANCIENT ROMAN B0NE GAMING DICE ASTRAGALUS.",$33.98,7026.jpg
"Sold  Jan 13, 2019 BRONZE ROMAN RING",$1.00,4064.jpg
"Sold  Jan 13, 2019 ANCIENT LEGIONARY SILVER RING - ""LEGIONARY GALLERY"" 5,96g",$19.99,997.jpg
"Sold  Jan 13, 2019 SUPERB ANCIENT ROMAN B0NE GAMING DICE ASTRAGALUS",$14.75,1306.jpg
"Sold  Jan 13, 2019 THREE ANCIENT ROMAN BRONZE CLOTHES APLIQUES",$1.00,9863.jpg
"Sold  Jan 13, 2019 UNUSUAL POST/LATE MEDIEVAL BRITISH SILVER RING. CULTISTS RING? UNUSUAL DESIGN",$21.80,2227.jpg
"Sold  Jan 13, 2019 ANCIENT BRONZE ROMAN RING ""CROSS""",$1.00,10140.jpg
"Sold  Jan 13, 2019 ANCIENT BRONZE BYZANTINE CROSS",$4.25,7030.jpg
"Sold  Jan 13, 2019 Roman  Ancient  Silver  Ring "" Gladiators """,$44.00,5116.jpg
"Sold  Jan 13, 2019 Roman  Ancient Silver Legionary Ring ( Constantine)",$100.00,5538.jpg
"Sold  Jan 13, 2019 BRITISH FOUND ANCIENT ROMAN BRONZE RING WITH DECORATED BEZEL",$7.05,6937.jpg
"Sold  Jan 13, 2019 Roman  Celtic ancient brooches fibula artifacts 1 -3 century AD",$40.00,9774.jpg
"Sold  Jan 13, 2019 New Listing 94AB  Roman bronze pendant .Moon symbol H-70mm",$15.66,
"Sold  Jan 13, 2019 Roman  Celtic ancient brooches fibula artifacts 1 -3 century AD",$40.00,9774.jpg
"Sold  Jan 13, 2019 Ancient Rare ring bronze solid antique Roman legionary artifact amazing",$0.99,581.jpg
"Sold  Jan 13, 2019 AUTHENTIC ROMAN MILITARY ARTEFACT. IMPERIAL BOW TYPE BROOCH",$10.90,616.jpg
"Sold  Jan 13, 2019 Roman  Celtic ancient brooches fibula artifacts 1 -3 century AD",$34.00,9774.jpg
"Sold  Jan 13, 2019 Roman  Celtic ancient brooches fibula artifacts 1 -3 century AD",$37.00,9774.jpg
"Sold  Jan 13, 2019 MASSIVE ANCIENT GREEK SILVER RING WITH PAN GODDESS FACE CIRCA 300 BC",$137.20,8217.jpg
"Sold  Jan 13, 2019 Roman  Celtic ancient brooches fibula artifacts 1 -3 century AD",$33.00,9774.jpg
"Sold  Jan 13, 2019 A Dozen Nice Roman Coins",$12.82,4394.jpg
"Sold  Jan 13, 2019 SHARP CELTIC BRONZE SHORT SPEAR HEAD CIRCA 500-100 BC-AD",$56.42,9270.jpg
"Sold  Jan 13, 2019 LOT OF 3 ANCIENT ROMAN  COINS",$23.50,1177.jpg
"Sold  Jan 13, 2019 CRUSADERS CROSS ROMAN BRONZE RING",$6.50,3448.jpg
"Sold  Jan 13, 2019  INTACT EGYPTIAN BLUE FAIENCE LION STATUE CIRCA 1900-1000 BC",$57.70,5209.jpg
"Sold  Jan 13, 2019  MUSEUM QUALITY ROMAN BRONZE HAIR OR CLOTHING PIN CA 300 AD",$69.24,7801.jpg
"Sold  Jan 13, 2019 BYZANTINE INITIALS ENGRAVED   BRONZE RING",$11.50,9397.jpg
"Sold  Jan 13, 2019 VERY RARE MEDIEVAL ARMENIAN SILVER SEAL RING",$57.70,4048.jpg
"Sold  Jan 13, 2019 LOT OF 3 ANCIENT ROMAN  COINS",$10.61,1177.jpg
"Sold  Jan 13, 2019 SCARCE ANCIENT VIKING NORSE BRONZE BROOCH DRAGON HEAD INTACT",$2.82,157.jpg
"Sold  Jan 13, 2019  STUNNING POST MEDIEVAL HAND MADE CARVED MAMMOTH B0NE DECORATED CROSS PENDANT",$7.39,3597.jpg
"Sold  Jan 13, 2019 INTACT BRONZE EGYPTIAN STATUE OF OSIRIS - SKY GODDESS CIRCA 1000 BC",$76.94,4289.jpg
"Sold  Jan 13, 2019 AUTHENTIC ROMAN MILITARY ARTEFACT. IMPERIAL BOW TYPE BROOCH",$10.90,616.jpg
"Sold  Jan 13, 2019 HUGE ANCIENT ROMAN BATTLE IRON ARROW ARROWHEAD - c. 300-400 AD - LOT OF 2",$19.50,11303.jpg
"Sold  Jan 13, 2019 LOT OF 3 ANCIENT ROMAN  ITEMS",$0.99,5053.jpg
"Sold  Jan 13, 2019 NICE LOT OF ANCIENT BRONZE ARTIFACTS - GREEK TO BYZANTINE PERIOD",$25.65,11314.jpg
"Sold  Jan 13, 2019 BRONZE PHALIC FERTILITY ROMAN RING",$4.99,4266.jpg
"Sold  Jan 13, 2019 RARE ROMAN BRONZE ZOOMORPHIC ARTIFACT - FOUND WITH METAL DETECTOR",$25.00,12491.jpg
"Sold  Jan 13, 2019 PERFECT VINTAGE GREEK ATTICA ATHENS OWL ON COLUMN",$33.34,6204.jpg
"Sold  Jan 13, 2019 BRONZE MUSKET PELLET MOLD - LOT OF 2",$9.99,251.jpg
"Sold  Jan 13, 2019 LOT OF 3 ANCIENT ROMAN  COINS",$10.51,1177.jpg
"Sold  Jan 13, 2019 SCARCE ANCIENT GREEK SILVER NAIL ORNAMENT CIRCA 300-100 BC",$18.59,8980.jpg
"Sold  Jan 13, 2019 Roman Bronze Swastika Brooch Fibula with Stone",$17.99,2845.jpg
"Sold  Jan 13, 2019 5 MEDIEVAL RINGS FOUND METAL DETECTING",$5.56,1758.jpg
"Sold  Jan 13, 2019 EXCHANGE BEFORE COINS - RARE LOT OF 10 CELTIC BRONZE PROTO-MONEY RINGS",$15.50,4748.jpg
"Sold  Jan 13, 2019 Roman Bronze Stamp Seal Ring",$20.71,1697.jpg
"Sold  Jan 13, 2019 Roman Bronze Swastika Brooch Fibula Dragon's Heads",$17.99,2857.jpg
"Sold  Jan 13, 2019  INTACT BACTRIA AGED STONE BEAD SEAL CIRCA 100 BC DEPICTING PEGASUS",$21.64,2304.jpg
"Sold  Jan 13, 2019 LOT OF MISC. ANCIENT BRONZE ARTIFACTS - LOW STARTING PRICE",$14.59,10940.jpg
"Sold  Jan 13, 2019  MUSEUM QUALITY PHOENICIAN BRONZE DECORATED RING WITH COLORED STONE CA 300 BC",$29.49,5261.jpg
"Sold  Jan 13, 2019 Roman Bronze Snake Bracelet and Roman Bronze Ring Set",$17.99,2488.jpg
"Sold  Jan 13, 2019 Roman Bronze Snake Ring",$17.99,11364.jpg
"Sold  Jan 13, 2019 Roman Bronze Military Diploma Fragment",$17.99,11210.jpg
"Sold  Jan 13, 2019 Roman Bronze Plate with Lettering",$17.99,9869.jpg
"Sold  Jan 13, 2019 INTACT SCYTHIAN BRONZE TRIPLE BLADE ARROWHEAD CIRCA 400-300 BC",$7.05,11488.jpg
"Sold  Jan 13, 2019 Roman Bronze Snake Bracelet with Stone",$18.49,8124.jpg
"Sold  Jan 13, 2019 Roman Bronze Ring with Stone",$20.72,5351.jpg
"Sold  Jan 13, 2019 13TH CENTURY MEDIEVAL CRUSADER CROSS PENDANT MEDIEVAL  - METAL DETECTING FIND",$1.27,6874.jpg
"Sold  Jan 13, 2019 Intact Egyptian Glazed Shabti Statue Circa 700-500 BC With Hieroglyphics",$69.54,7114.jpg
"Sold  Jan 13, 2019 Roman Iron Folding Knife with Bronze Handle",$27.00,909.jpg
"Sold  Jan 13, 2019 Throwing Scythian Ax,  2nd century AD",$9.99,6164.jpg
"Sold  Jan 13, 2019 Roman Bronze Ring with Stone",$20.72,5351.jpg
"Sold  Jan 13, 2019 Roman Bronze Drinking Cup",$18.49,6215.jpg
"Sold  Jan 13, 2019 STUNNING CONDITION - SCARCE CIRCA 100-300AD ROMAN BRONZE WOLF HEAD AMULET",$29.49,12311.jpg
"Sold  Jan 13, 2019 ANCIENT GREEK BRONZE HUNTING ARROWHEAD CIRCA 500-300 BC",$3.46,2241.jpg
"Sold  Jan 13, 2019 RARE RELIGIOUS MEDIEVAL PILGRIM BADGE TOKEN - METAL DETECTING FIND",$5.13,11322.jpg
"Sold  Jan 13, 2019 Roman Bronze Cameo Plate with Lettering",$17.99,5207.jpg
"Sold  Jan 13, 2019 Throwing Scythian Ax,  2nd century AD",$9.99,6164.jpg
"Sold  Jan 13, 2019 Roman Bronze Bracelet and Roman Bronze Pendant with Lettering Set",$17.99,9504.jpg
"Sold  Jan 13, 2019  VERY RARE EARLY ROMAN SILVER PHALLUS PENDANT CIRCA 50 BC-AD",$43.60,12302.jpg
"Sold  Jan 13, 2019 ANCIENT ROMAN BRONZE BROOCH DOBLE EAGLE /226/",$7.13,5604.jpg
"Sold  Jan 13, 2019 GOLD GILD SPANISH COLONIAL16TH/17TH CENTURY JEWELLERY PIECE METAL DETECTING",$1.27,9971.jpg
"Sold  Jan 13, 2019 ANCIENT ROMAN SILVER FIGURINE OG HERMES /250/",$23.08,2189.jpg
"Sold  Jan 13, 2019 ANCIENT ROMAN BRONZE FIGURINE LENGHT-54.8mm /264/",$46.16,10159.jpg
"Sold  Jan 13, 2019 ANCIENT TOMAN BRONZE BROOCH LENGHT- 43.6mm CIRCA 2nd CENTURY /290/",$1.54,12331.jpg
"Sold  Jan 13, 2019 ANCIENT ROMAN ENGRAVED BRONZE OIL LAMP  101x56mm",$102.41,8131.jpg
"Sold  Jan 13, 2019 Large Roman Bronze Mirror Scene",$17.99,6328.jpg
"Sold  Jan 13, 2019 ANCIENT GREEK OR ROMAN BRONZE SATYR MASK APPLIQUE ORNAMENT",$55.14,11933.jpg
"Sold  Jan 13, 2019 NICE GOLD GILD SPANISH COLONIAL16/17TH CENTURY JEWELLERY PIECE METAL DETECTING",$13.46,353.jpg
"Sold  Jan 13, 2019 Large Roman Bronze Candle Holder",$27.99,2258.jpg
"Sold  Jan 13, 2019 ROMAN ARCHAIC BRONZE MAKE UP SPATULA - RARE - WEARABLE",$1.27,4345.jpg
"Sold  Jan 13, 2019 STUNNING ROMAN BRONZE ARROWHEAD CIRCA 100-400 AD",$2.82,4957.jpg
"Sold  Jan 13, 2019 Roman Bronze Dice and Dice Cup Set",$17.99,6317.jpg
"Sold  Jan 13, 2019 INTACT VIKING BRONZE RING , EVIL EYE CIRCA 900 AD",$24.21,12058.jpg
"Sold  Jan 13, 2019 VERY BEAUTIFUL- CIRCA 100-300AD - ROMAN LEGIONARY BRONZE LION ATTACKING MOUNT",$42.31,9079.jpg
"Sold  Jan 13, 2019 Roman Bronze Chariot Attachment Horse's Head",$17.99,6514.jpg
"Sold  Jan 13, 2019 RARE VIKING ARCHAIC BRONZE FIRE STARTER DEPICTING ODIN WITH Huginn and Muninn",$113.68,8777.jpg
"Sold  Jan 13, 2019 INTACT VINTAGE GREEK HAND MADE AEGINA TURTLE GREEN AGED STONE STATUE",$117.97,4880.jpg
"Sold  Jan 13, 2019 AMAZING ARCHAIC INDUS VALLEY CULTURE TERRACOTTA HORSE FIGURINE - ARTEFACT",$28.21,3080.jpg
"Sold  Jan 13, 2019 Roman Bronze Ring with Jasper Stone",$17.99,3966.jpg
"Sold  Jan 13, 2019 Roman Bronze Figurine of Horse",$17.99,3665.jpg
"Sold  Jan 13, 2019 Ax of the Scythians, with solar signs, 2nd century AD",$79.87,7191.jpg
"Sold  Jan 13, 2019 NICE LOT OF 4 ANCIENT ROMAN BRONZE FIBULA BROOCHES CIRCA 200-300 AD",$28.21,11072.jpg
"Sold  Jan 13, 2019 AMAZING ROMAN BRONZE ARCHAIC DECORATED ARCHERS RING - RARE - WEARABLE ARTEFACT",$30.77,540.jpg
"Sold  Jan 13, 2019 Lot of two Roman Bronze Stamp Seal Rings",$18.49,12299.jpg
"Sold  Jan 13, 2019 Byzantine Style Bronze Intaglio Signet Seal Ring",$79.00,11258.jpg
"Sold  Jan 13, 2019 3403	Lot of 6 Roman bronze buttons",$5.39,4021.jpg
"Sold  Jan 13, 2019 EGYPTIAN FAIENCE AMULET STATUE LATE PERIOD, 26TH-30TH DYNASTY, 688-343 B.C",$30.77,11280.jpg
"Sold  Jan 13, 2019 Ancient Interesting Roman Bronze Key Ring 1st-4th AD",$39.75,3498.jpg
"Sold  Jan 13, 2019 Scythian Ax, 2nd century AD",$36.00,3141.jpg
"Sold  Jan 13, 2019 3386	Ancient Roman iron fibula without a needle",$5.13,7794.jpg
"Sold  Jan 13, 2019 3286	Ancient Roman bronze ring with a decoration 18 mm",$10.90,1905.jpg
"Sold  Jan 13, 2019 Interesting Large Carved Bone Toga Hair Pin (ca.2nd C.)",$5.26,1764.jpg
"Sold  Jan 13, 2019 3283	Ancient Byzantine bronze buckle",$5.39,3699.jpg
"Sold  Jan 13, 2019 Ancient Unique Fantastic Roman Silver Intaglio Ring   1st.- 4th  century AD",$169.26,6712.jpg
"Sold  Jan 13, 2019 Interesting Ancient Roman Bronze Arrow 1st-3rd Century AD",$20.52,2259.jpg
"Sold  Jan 13, 2019 3240	Ancient Roman bronze ring with a decoration 20 mm",$20.52,11041.jpg
"Sold  Jan 13, 2019 Ancient Interesting Roman Bronze Ring * Lion * 1st - 4th century AD",$48.73,8242.jpg
"Sold  Jan 13, 2019 SCARCE-INTACT LATE ROMAN BRONZE VOTIVE STICK WITH A BIRD ON THE TOP CIRCA 400-45",$53.85,4475.jpg
"Sold  Jan 13, 2019 3239	Ancient Roman bronze ring with a decoration 19 mm",$4.49,5196.jpg
"Sold  Jan 13, 2019 3238	Ancient Roman bronze fibula 4 century.",$25.65,11980.jpg
"Sold  Jan 13, 2019 3237	Ancient Roman bronze fibula 4 century.",$7.05,3305.jpg
"Sold  Jan 13, 2019 3233	Ancient Roman bronze fibula 4 century AD,nice patina",$26.29,12395.jpg
"Sold  Jan 13, 2019 3232	Ancient Roman early bronze silvered fibula 1-2nd century AD",$19.25,9119.jpg
"Sold  Jan 13, 2019 Ancient Roman Bronze Phallus Pendant Amulet 1st-3rd Century AD",$50.01,5514.jpg
"Sold  Jan 13, 2019 3231	Ancient Roman bronze silvered fibula 2-3th century AD",$14.75,8625.jpg
"Sold  Jan 13, 2019  MUSEUM QUALITY BYZANTINE BARREL SHAPED WEIGHT 27 grams",$25.65,3505.jpg
"Sold  Jan 13, 2019 3220	Ancient Roman bronze fibula 3-4 century AD",$10.90,158.jpg
"Sold  Jan 13, 2019 3219	Ancient Roman bronze fibula 3-4 century AD",$23.09,12524.jpg
"Sold  Jan 13, 2019 Rare Large Decorative Clear Glass Vase, (Date unknown)",$7.05,9997.jpg
"Sold  Jan 13, 2019 A VERY NICE SAXON BRONZE DECORATED RING CA 1100 AD",$9.62,4471.jpg
"Sold  Jan 13, 2019 Ancient Interesting Roman Bronze Key Ring 1st-4th AD",$25.65,3498.jpg
"Sold  Jan 13, 2019 2870	A pair ancient Byzantine silver earrings",$13.46,5145.jpg
"Sold  Jan 13, 2019 Interesting Ancient Roman Bronze Arrow 1st-3rd Century AD",$16.67,2259.jpg
"Sold  Jan 13, 2019 2744	Ancient Byzantine bronze ring with a blue glass 17 mm",$12.82,7056.jpg
"Sold  Jan 13, 2019 Unique Roman Bronze Archer`S Ring  1st - 4th Century AD",$56.10,620.jpg
"Sold  Jan 13, 2019 251	Lot of 6 ancient Scythian bronze tri-edged arrow-heads",$14.75,11708.jpg
"Sold  Jan 13, 2019 166	Ancient Roman ring money (pre-coin currency)",$3.53,7400.jpg
"Sold  Jan 13, 2019 1383	Ancient Roman bronze ring with decoration 17 mm.",$15.84,6814.jpg
"Sold  Jan 13, 2019 Circa 1000-500 BC Egyptian Faience Shabti Statue Pendant",$17.31,8882.jpg
"Sold  Jan 13, 2019 Ancient Interesting Roman Bronze Fibula Brooch Galley 1st - 4th AD",$33.34,5045.jpg
"Sold  Jan 13, 2019 Ancient Interesting Roman Bronze Ring 1st - 4th century AD",$12.81,5089.jpg
"Sold  Jan 13, 2019 1382	Ancient Roman bronze ring with decoration 18 mm.",$12.18,9877.jpg
"Sold  Jan 13, 2019 1372	Ancient Roman bronze ring with decoration 18 mm.",$9.62,6020.jpg
"Sold  Jan 13, 2019 1364	Ancient Roman bronze ring with decoration 17 mm.",$10.27,7580.jpg
"Sold  Jan 13, 2019 136	Ancient Celtic bronze early arrow-head",$8.33,4265.jpg
"Sold  Jan 13, 2019 Ancient Fantastic Roman Bronze Ring Two Faces of Janus 1st - 4th century AD",$111.56,10367.jpg
"Sold  Jan 13, 2019 MUSEUM QUALITY LONG ROMAN KEY CIRCA 100-400 AD-RARE TYPE",$56.42,1281.jpg
"Sold  Jan 13, 2019 PERFECT NEAR EAST MEDIEVAL BRONZE ANIMAL STATUE",$20.52,1801.jpg
"Sold  Jan 13, 2019 New Listing Roman Enamelled Plate Brooch 1st - 2nd century AD very rare fibula",$70.52,
"Sold  Jan 13, 2019 Ancient Roman Bronze Phallus Pendant Amulet 1st-3rd Century AD",$84.63,5514.jpg
"Sold  Jan 13, 2019  EXTREMELY RARE BRONZE PERSIAN CYLINDRICAL BEAD SEAL CIRCA 300-100 BC",$35.90,361.jpg
"Sold  Jan 13, 2019 Ancient Fantastic Roman Bronze Ring 1st - 4th century AD",$39.75,9131.jpg
"Sold  Jan 13, 2019 RARE ROMAN SILVER SEAL RING DEPICTING SOL CIRCA 200 AD",$79.50,9804.jpg
"Sold  Jan 13, 2019 Ancient Interesting Roman Bronze Ring 1st - 4th century AD",$13.46,5089.jpg
"Sold  Jan 13, 2019  VERY RARE NEOLITHIC PERIOD STONE ARROWHEAD CIRCA 3500 BC",$35.76,4696.jpg
"Sold  Jan 13, 2019 Ancient Roman Bronze arrowhead 20mm",$2.00,6892.jpg
"Sold  Jan 13, 2019 Ancient Roman Bronze arrowhead 25mm",$3.00,5093.jpg
"Sold  Jan 13, 2019 Ancient Massive Roman Bronze Ring 1st - 4th century AD",$32.08,5733.jpg
"Sold  Jan 13, 2019 Ancient Roman Bronze arrowhead 20mm",$2.00,6892.jpg
"Sold  Jan 13, 2019 Roman antiquity arrowhead 25mm",$3.00,12116.jpg
"Sold  Jan 13, 2019 Ancient Fantastic Roman Bronze Figurine of Horse 1st-4th AD",$144.89,3928.jpg
"Sold  Jan 13, 2019  INTACT DECORATED ROMAN MILITARY CROSSBOW FIBULA BROOCH CA 300 AD",$7.77,8276.jpg
"Sold  Jan 13, 2019 Ancient Fantastic Roman Bronze Ring with Pegasus 1st - 4th century AD",$71.81,7126.jpg
"Sold  Jan 13, 2019 Ancient Roman Bronze Phallus Pendant Amulet 1st-3rd Century AD",$17.31,5514.jpg
"Sold  Jan 13, 2019 VERY INTEREST UNDATED EGYPTIAN BLACK STONE STOPPER IN ANUBIS BUST SHAPE",$87.18,8814.jpg
"Sold  Jan 13, 2019 STUNNING LOT OF 6 ANCIENT AND MEDIEVAL BRONZE RINGS-INCLUDE ONE IRON",$44.44,9227.jpg
"Sold  Jan 13, 2019 Ancient Interesting Roman Bronze Key 1st-4th AD",$269.27,8397.jpg
"Sold  Jan 13, 2019 A375. Roman style bronze figure of nacked satir",$14.99,2738.jpg
"Sold  Jan 13, 2019 A245.Roman style bronze phalera Zeus",$14.99,8976.jpg
"Sold  Jan 13, 2019 Ancient Fantastic Roman Bronze Needle Amphora 1st 3rd century AD",$44.88,2727.jpg
"Sold  Jan 13, 2019 A236. Roman style bronze legionary brooch. Eagle",$14.00,12007.jpg
"Sold  Jan 13, 2019 BALKANS BRONZE RELIGIOUS CHRISTIAN CROSS PENDANT WITH INSCRIPTIONS CIRCA 1600-18",$12.18,6313.jpg
"Sold  Jan 13, 2019 A350. Roman style small bronze figurine. Eagle",$14.99,8808.jpg
"Sold  Jan 13, 2019 22 gram Antique high karat Gold Ancient  Bangle With  2 wild animals heads # 8i","$1,025.00",10016.jpg
"Sold  Jan 13, 2019 ANCIENT EGYPTIAN COPTIC PERIOD TERRACOTTA BEADS NECKLACE 400-700 AD",$9.18,3248.jpg
"Sold  Jan 13, 2019 A381.Roman style bronze fertility amulet.",$14.99,5643.jpg
"Sold  Jan 13, 2019 Very Old Bactrian Lapis lazuli Stone Princesses Face head seated statue",$102.50,5882.jpg
"Sold  Jan 13, 2019 25 Ancient Roman Clay, Glass Beads Romans VERY RARE!  TOP !!",$13.00,10211.jpg
"Sold  Jan 13, 2019 LATE MEDIEVAL GREEK BRONZE RING DEPICTING HELIOS BUST",$17.31,11157.jpg
"Sold  Jan 13, 2019 Ancient Roman c. 2nd - 3rd Century AD. Lovely green glass single-handled Jug",$71.00,11965.jpg
"Sold  Jan 13, 2019  LOT OF 6 BYZANTINE BRONZE WEIGHTS CIRCA 500-700 AD",$58.98,7355.jpg
"Sold  Jan 13, 2019 Wonderful Very Old Lovely Glass Bottle With Beautiful Face   # 8I",$92.00,3207.jpg
"Sold  Jan 13, 2019 1800-1900 AD NICE BRITISH CLAY SMOKING PIPE",$1.27,3115.jpg
"Sold  Jan 13, 2019  5th CENTURY BC ANCIENT GREEK BRONZE AX TOOL FOR ENGRAVING ON STONE & MARBLE",$38.47,510.jpg
"Sold  Jan 13, 2019 SCARCE-BRONZE AGE GREEK SPIRAL FIBULA BROOCH CIRCA 2500-1500 BC",$41.03,7919.jpg
"Sold  Jan 13, 2019 Islamic Old Unique Mosaic Glass Beads Necklace with Silver Pendant  # 8I",$26.00,9404.jpg
"Sold  Jan 13, 2019 Excavated  Ancient Patina Roman Glass Aryballos Oil Vessel 1st Century AD # 8I",$46.00,12239.jpg
"Sold  Jan 13, 2019 Very Old Rare Unique Intaglio jade Stone lovely Pendant",$10.50,9297.jpg
"Sold  Jan 13, 2019 STUNNING EGYPTIAN COLORED GLAZE AMULET PENDANT POST MEDEIVAL",$16.03,739.jpg
"Sold  Jan 13, 2019 Old Roman Ruby Stone 22k karat Gold Wonderful Ring   # 8I",$276.00,797.jpg
"Sold  Jan 13, 2019 MEDIEVAL AUSTRALIAN CERAMIC TILE DEPICTING KANGAROOS FIGHTING-PAINTED",$19.31,2898.jpg
"Sold  Jan 13, 2019 Very Old Rare Unique Orange Agate stone Silver Beautiful Ring",$10.50,4707.jpg
"Sold  Jan 13, 2019 Wonderful Near Eastern wonderful Stone Intaglio  Bead",$10.50,12240.jpg
"Sold  Jan 13, 2019 Very Old Rare Unique Agate stone Silver Beautiful Ring",$9.99,5322.jpg
"Sold  Jan 13, 2019  Indus Valley Old Inscription Signs & Animal seal intaglio Bronze  Stamp",$40.00,6806.jpg
"Sold  Jan 13, 2019 Wonderful Hindo Greek Empire Bactrian Soft Stone Idol Statue",$20.50,3724.jpg
"Sold  Jan 13, 2019 High karat Gold Ring Ancient Agate stone Emperor Face seal    # 8I",$150.00,4078.jpg
"Sold  Jan 13, 2019 Antique Roman Helmet Large And Heavy",$384.68,7055.jpg
