Object,Price,Location,Link
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN GLAZED SCARAB 300 BC (5)",$12.31,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-GLAZED-SCARAB-300-BC-5/312554828795?hash=item48c5b833fb%3Ag%3AJWwAAOSwW0tcokIY&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN FISH AMULET 300 BC (23)",$1.30,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-FISH-AMULET-300-BC-23/312554822385?hash=item48c5b81af1%3Ag%3ALQkAAOSwSk5cokDE&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN CAT AMULET 300 BC (22)",$7.22,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-CAT-AMULET-300-BC-22/312554805607?hash=item48c5b7d967%3Ag%3AjMcAAOSwfYBcoj1S&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN SCARAB 300 BC (2)",$35.42,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-SCARAB-300-BC-2/312554802833?hash=item48c5b7ce91%3Ag%3As%7E0AAOSw88Fcojyq&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (14)",$15.09,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-14/312554800062?hash=item48c5b7c3be%3Ag%3AHkoAAOSw4C5cojwf&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (13)",$8.53,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-13/312554797273?hash=item48c5b7b8d9%3Ag%3A4x0AAOSwh8tcojtc&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN RING 300 BC (5)",$23.60,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-RING-300-BC-5/312554792532?hash=item48c5b7a654%3Ag%3Adz4AAOSw5XJcojpL&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN GLAZED SCARAB 300 BC (4) LARGE OVER 11cm LONG !!!!!!!",$20.99,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-GLAZED-SCARAB-300-BC-4-LARGE-OVER-11cm-LONG/312554784986?hash=item48c5b788da%3Ag%3AJLgAAOSwOyxcojiU&LH_Auction=1
"Sold  Apr 6, 2019 VERY RARE LARGE ANCIENT EGYPTIAN STORAGE JAR VESSEL LATE PERIOD 664 - 332 BC (4)",$39.36,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/VERY-RARE-LARGE-ANCIENT-EGYPTIAN-STORAGE-JAR-VESSEL-LATE-PERIOD-664-332-BC-4/312554777616?hash=item48c5b76c10%3Ag%3AQSQAAOSw8CJcojbz&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN GLAZED SCARAB 300 BC (3)",$23.61,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-GLAZED-SCARAB-300-BC-3/312554776254?hash=item48c5b766be%3Ag%3Awj4AAOSwrW5cojZc&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN SCARAB AMULET 300 BC (3)",$9.84,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-SCARAB-AMULET-300-BC-3/312554774056?hash=item48c5b75e28%3Ag%3AQ7kAAOSwc7pcojWp&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (21)",$5.77,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-21/312554770725?hash=item48c5b75125%3Ag%3A0lwAAOSwcwhcojUI&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (12)",$13.77,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-12/312554767662?hash=item48c5b7452e%3Ag%3AcUkAAOSwYqVcojPt&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN BUST STATUE 300 BC (1) LARGE !!!!",$77.40,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BUST-STATUE-300-BC-1-LARGE/312554755739?hash=item48c5b7169b%3Ag%3AFuQAAOSw2EJcojDo&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN SNAKE AMULET 300 BC (20)",$40.67,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-SNAKE-AMULET-300-BC-20/312554750104?hash=item48c5b70098%3Ag%3A9S0AAOSwWiJcoi8u&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN GLAZED RING 300 BC (4)",$27.55,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-GLAZED-RING-300-BC-4/312554749233?hash=item48c5b6fd31%3Ag%3AxtQAAOSw0lhcoi7C&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN SCARAB 300 BC (1)",$53.79,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-SCARAB-300-BC-1/312554745930?hash=item48c5b6f04a%3Ag%3AvqkAAOSwj4hcoi4d&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (11)",$17.85,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-11/312554742387?hash=item48c5b6e273%3Ag%3AMYQAAOSw9Ztcoi2T&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (10)",$16.54,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-10/312554739994?hash=item48c5b6d91a%3Ag%3AxFgAAOSwIqRcoiyQ&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN RING 300 BC (3)",$27.55,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-RING-300-BC-3/312554734889?hash=item48c5b6c529%3Ag%3AjNwAAOSwoW1cois5&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC(9) LARGE OVER 13.8cm TALL",$27.55,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-9-LARGE-OVER-13-8cm-TALL/312554727829?hash=item48c5b6a995%3Ag%3AyJIAAOSwcwhcoilp&LH_Auction=1
"Sold  Apr 6, 2019 VERY RARE LARGE ANCIENT EGYPTIAN STORAGE JAR VESSEL LATE PERIOD 664 - 332 BC (3)",$11.15,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/VERY-RARE-LARGE-ANCIENT-EGYPTIAN-STORAGE-JAR-VESSEL-LATE-PERIOD-664-332-BC-3/312554725175?hash=item48c5b69f37%3Ag%3AQFAAAOSwxqZcoii0&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (19)",$35.41,"Kitchener, Ontario, Canada",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-19/312554723629?hash=item48c5b6992d%3Ag%3AojkAAOSw9Clcoigp&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN GLAZED SCARAB 300 BC (2)",$15.35,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-GLAZED-SCARAB-300-BC-2/312554720408?hash=item48c5b68c98%3Ag%3AHA0AAOSw4A9coidP&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (18)",$4.20,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-18/312554718968?hash=item48c5b686f8%3Ag%3AvgoAAOSw7DFcoibE&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (8)",$15.76,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-8/312554715296?hash=item48c5b678a0%3Ag%3Ao8AAAOSwAvFcoiX%7E&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (17)",$20.99,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-17/312554707516?hash=item48c5b65a3c%3Ag%3A80IAAOSwKF5coiPb&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC(7) LARGE OVER 13 cm TALL",$45.92,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-7-LARGE-OVER-13-cm-TALL/312554705865?hash=item48c5b653c9%3Ag%3A%7ExUAAOSwRXJcoiNX&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN FROG AMULET WITH SEAL TO BASE 300 BC (16)",$34.77,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-FROG-AMULET-WITH-SEAL-TO-BASE-300-BC-16/312554700934?hash=item48c5b64086%3Ag%3AxnQAAOSw3CdcoiHk&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN FROG AMULET WITH SEAL TO BASE 300 BC (16)",$34.77,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-FROG-AMULET-WITH-SEAL-TO-BASE-300-BC-16/312554700934?hash=item48c5b64086%3Ag%3AxnQAAOSw3CdcoiHk&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN SCARAB AMULET 300 BC (2)",$5.51,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-SCARAB-AMULET-300-BC-2/312554699273?hash=item48c5b63a09%3Ag%3A-KQAAOSwcrdcoiFB&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (15)",$13.12,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-15/312554698146?hash=item48c5b635a2%3Ag%3AKoEAAOSwNndcoiDD&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (14)",$40.67,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-14/312554694492?hash=item48c5b6275c%3Ag%3AsnEAAOSwp-Fcoh%7Eq&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC(6) LARGE OVER 14 cm TALL",$65.60,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-6-LARGE-OVER-14-cm-TALL/312554686792?hash=item48c5b60948%3Ag%3ApGMAAOSwO7Ncoh2x&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (5)",$13.77,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-5/312554685157?hash=item48c5b602e5%3Ag%3AcYAAAOSwfYBcoh0Q&LH_Auction=1
"Sold  Apr 6, 2019 VERY RARE LARGE ANCIENT EGYPTIAN STORAGE JAR VESSEL LATE PERIOD 664 - 332 BC (2)",$36.73,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/VERY-RARE-LARGE-ANCIENT-EGYPTIAN-STORAGE-JAR-VESSEL-LATE-PERIOD-664-332-BC-2/312554683785?hash=item48c5b5fd89%3Ag%3Ab-wAAOSwb1NcohyB&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN EYE OF HORUS AMULET 300 BC (2)",$10.50,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-EYE-OF-HORUS-AMULET-300-BC-2/312554681035?hash=item48c5b5f2cb%3Ag%3AB3EAAOSwoutcohu7&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN CAT AMULET 300 BC (13)",$30.17,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-CAT-AMULET-300-BC-13/312554679030?hash=item48c5b5eaf6%3Ag%3AVRgAAOSwgPVcohsi&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (12)",$13.12,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-12/312554678024?hash=item48c5b5e708%3Ag%3AqCMAAOSw7DBcohqX&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN RING 300 BC (2)",$24.62,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-RING-300-BC-2/312554672241?hash=item48c5b5d071%3Ag%3AhUsAAOSwMRZcohib&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (11)",$1.30,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-11/312554668843?hash=item48c5b5c32b%3Ag%3A1icAAOSw4fpcohdA&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC(4) LARGE OVER 17.3cm TALL",$49.85,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-4-LARGE-OVER-17-3cm-TALL/312554667207?hash=item48c5b5bcc7%3Ag%3AajUAAOSw5KBcohbH&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN CROCODILE AMULET 300 BC (10)",$38.70,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-CROCODILE-AMULET-300-BC-10/312554661698?hash=item48c5b5a742%3Ag%3ARU4AAOSw6idcohWX&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN GLAZED SCARAB 300 BC (1)",$16.40,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-GLAZED-SCARAB-300-BC-1/312554658664?hash=item48c5b59b68%3Ag%3AfcoAAOSwo6hcohS3&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (9)",$5.51,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-9/312554654860?hash=item48c5b58c8c%3Ag%3A98IAAOSwuI9cohQe&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC(3) LARGE OVER 10.6cm TALL",$35.42,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-3-LARGE-OVER-10-6cm-TALL/312554645353?hash=item48c5b56769%3Ag%3AQEsAAOSw-kdcohFY&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (8)",$5.38,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-8/312554643388?hash=item48c5b55fbc%3Ag%3ALkEAAOSwqHFcohDB&LH_Auction=1
"Sold  Apr 6, 2019 VERY RARE LARGE ANCIENT EGYPTIAN STORAGE JAR VESSEL LATE PERIOD 664 - 332 BC (1)",$47.23,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/VERY-RARE-LARGE-ANCIENT-EGYPTIAN-STORAGE-JAR-VESSEL-LATE-PERIOD-664-332-BC-1/312554642374?hash=item48c5b55bc6%3Ag%3A564AAOSwkCdcohA5&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN EYE OF HORUS AMULET 300 BC (1)",$17.71,"Kitchener, Ontario, Canada",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-EYE-OF-HORUS-AMULET-300-BC-1/312554638960?hash=item48c5b54e70%3Ag%3AmwcAAOSwfCZcog92&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN SCARAB AMULET 300 BC (1)",$9.25,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-SCARAB-AMULET-300-BC-1/312554637128?hash=item48c5b54748%3Ag%3AkiMAAOSwBlVcog7Y&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (7)",$15.07,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-7/312554635536?hash=item48c5b54110%3Ag%3AeTgAAOSwo6hcog4Z&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN DOUBLE SIDED  BES AMULET 300 BC (6)",$7.94,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-DOUBLE-SIDED-BES-AMULET-300-BC-6/312554631362?hash=item48c5b530c2%3Ag%3A1IcAAOSwKWxcogzd&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN RING 300 BC (1)",$6.17,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-RING-300-BC-1/312554626796?hash=item48c5b51eec%3Ag%3AZygAAOSwb1Vcogue&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (5)",$4.59,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-5/312554621961?hash=item48c5b50c09%3Ag%3As5MAAOSwJcxcogqG&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC(2) LARGE OVER 19.1cm TALL",$55.10,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-2-LARGE-OVER-19-1cm-TALL/312554620149?hash=item48c5b504f5%3Ag%3AO6gAAOSw08hcoglq&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN BLUE BEAD 300 BC (1)",$2.23,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BLUE-BEAD-300-BC-1/312554614081?hash=item48c5b4ed41%3Ag%3AkCQAAOSwpztcoghW&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN FISH AMULET 300 BC (4)",$9.84,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-FISH-AMULET-300-BC-4/312554609865?hash=item48c5b4dcc9%3Ag%3A1aIAAOSwIq9cogeD&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN CAT AMULET 300 BC (3)",$22.30,"Uk, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-CAT-AMULET-300-BC-3/312554606033?hash=item48c5b4cdd1%3Ag%3AypsAAOSw8IpcogZ%7E&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (2)",$20.99,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-2/312554602767?hash=item48c5b4c10f%3Ag%3AuzsAAOSwFzZcogXF&LH_Auction=1
"Sold  Apr 6, 2019 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (1)",$4.20,"Uk, United Kingdom",https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-1/312554599116?hash=item48c5b4b2cc%3Ag%3Aq6AAAOSwJHhcogTB&LH_Auction=1
"Sold  Apr 6, 2019 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (1)",$7.87,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-1/312554586909?hash=item48c5b4831d%3Ag%3AK5EAAOSwCV5cogHR&LH_Auction=1
"Sold  Apr 6, 2019 Some kind of Tool",$15.18,,
"Sold  Apr 6, 2019 Egyptian Was",$5.51,"luxor, Egypt",https://www.ebay.com/itm/Egyptian-Was/382872381031?hash=item5924f8e667%3Ag%3AljIAAOSwVDpcnkSf&LH_Auction=1
"Sold  Apr 5, 2019 DAGGER IN GOLD 24K TUTANKHAMON'S PHARAOH OF EYGPT,A UNIQUE  COPY ",$129.00,,
"Sold  Apr 5, 2019 Ancient Egyptian Antiques Ushabti  (500 BC)",$13.50,"Didcot, United Kingdom",https://www.ebay.com/itm/Ancient-Egyptian-Antiques-Ushabti-500-BC/123708965970?hash=item1ccda10452%3Ag%3AmbEAAOSwJ-xcjscZ&LH_Auction=1
"Sold  Apr 5, 2019 Egyptian Period Faience Ushabti Figure Undated Statuette",$31.49,"London, United Kingdom",https://www.ebay.com/itm/Egyptian-Period-Faience-Ushabti-Figure-Undated-Statuette/163617371686?hash=item26185af626%3Ag%3AOjAAAOSwI7Jcml%7Ee&LH_Auction=1
"Sold  Apr 5, 2019 Bronze Pyramid Pencil Sharpener ancient Egyptian style.",$9.17,,https://www.ebay.com/itm/Bronze-Pyramid-Pencil-Sharpener-ancient-Egyptian-style/143195702955?hash=item21572106ab%3Ag%3AT3cAAOSwuk1ZvvFD&LH_Auction=1
"Sold  Apr 5, 2019 'Ankh Djed Was' Stud-back Brooch in 22kt Gold on Fine Pewter",$7.86,"Worcestershire, United Kingdom",https://www.ebay.com/itm/Ankh-Djed-Was-Stud-back-Brooch-in-22kt-Gold-on-Fine-Pewter/143195700371?hash=item215720fc93%3Ag%3AsGoAAOSwiYlZ%7Efl-&LH_Auction=1
"Sold  Apr 5, 2019 Rare Antique Ancient Egyptian Statue Leader Army Horemheb Scarab luck1319-1292BC",$60.00,"Luxor, Egypt",https://www.ebay.com/itm/Rare-Antique-Ancient-Egyptian-Statue-Leader-Army-Horemheb-Scarab-luck1319-1292BC/233182826982?hash=item364ac791e6%3Ag%3ADAoAAOSw7ZpcneEx&LH_Auction=1
"Sold  Apr 5, 2019 Rare Antique Ancient Egyptian Sacrifice Vase Gods Food Clise Gods 1670-1560BC",$59.00,"cairo, Egypt",https://www.ebay.com/itm/Rare-Antique-Ancient-Egyptian-Sacrifice-Vase-Gods-Food-Clise-Gods-1670-1560BC/233182815033?hash=item364ac76339%3Ag%3AJ80AAOSwk25cnea3&LH_Auction=1
"Sold  Apr 5, 2019 Box of Secrets. Ancient Egypt 2",$125.95,"luxor, Egypt",https://www.ebay.com/itm/Box-of-Secrets-Ancient-Egypt-2/183757804714?hash=item2ac8d194aa%3Ag%3AU0YAAOSwoixcosFd&LH_Auction=1
"Sold  Apr 5, 2019 SHABTISHOP - GENUINE Ancient Egyptian Ushabti, Late Period (664 - 332 BC)",$131.19,"Forest Row, East Sussex, United Kingdom",https://www.ebay.com/itm/SHABTISHOP-GENUINE-Ancient-Egyptian-Ushabti-Late-Period-664-332-BC/202641322291?hash=item2f2e5d3133%3Ag%3AVCcAAOSwUnJcdFzv&LH_Auction=1
"Sold  Apr 5, 2019 Amazig Antique Faience Ushabti SHABTI Statue Figure, Ancient Egyptian",$50.00,,
"Sold  Apr 4, 2019 Big Lot Ancient Egyptian Mosaic Mummy Faience Beads more than 250 pcs Necklace",$26.00,"Cincinnati, Ohio, United States",https://www.ebay.com/itm/Big-Lot-Ancient-Egyptian-Mosaic-Mummy-Faience-Beads-more-than-250-pcs-Necklace/312549987704?hash=item48c56e5578%3Ag%3A0xAAAOSw-JtcnZN7&LH_Auction=1
"Sold  Apr 4, 2019 RARE ANCIENT EGYPTIAN ART ANTIQUES Ankh Key of Life EGYPT STONE BC",$109.00,"Luxor, Egypt",https://www.ebay.com/itm/RARE-ANCIENT-EGYPTIAN-ART-ANTIQUES-Ankh-Key-of-Life-EGYPT-STONE-BC/133010028792?hash=item1ef803f8f8%3Ag%3A1w4AAOSwvcFcV6Lf&LH_Auction=1
"Sold  Apr 4, 2019 Ancient Egyptian Mummy Faience Bead Necklace and Earring Matching Set c. 3000 bc",$30.00,"Memphis, Indiana, United States",https://www.ebay.com/itm/Ancient-Egyptian-Mummy-Faience-Bead-Necklace-and-Earring-Matching-Set-c-3000-bc/113701614900?hash=item1a7924f534%3Ag%3AUh8AAOSwF8BceU7W&LH_Auction=1
