Object,Price,Location,Link
"Sold  Jan 17, 2019 20 Ancient Neolithic Quartz Beads, Stone Age TOP!",$6.01,"Bavaria, Germany",https://www.ebay.com/itm/20-Ancient-Neolithic-Quartz-Beads-Stone-Age-TOP/153337321994?hash=item23b39dda0a%3Ag%3AgtQAAOSwvpVcOeC7&LH_Auction=1
"Sold  Jan 17, 2019 10 Ancient Neolithic Rock Crystal Beads, Stone Age TOP!",$21.00,"Bavaria, Germany",https://www.ebay.com/itm/10-Ancient-Neolithic-Rock-Crystal-Beads-Stone-Age-TOP/143088345471?hash=item2150bae17f%3Ag%3AQmQAAOSwYwZcOeAV&LH_Auction=1
"Sold  Jan 17, 2019 Lot of 10 l Neolithic flintstone Arrowheads found in Israel  6000- 4000 BC",$44.52,,
"Sold  Jan 16, 2019 RARE SAHARA NEOLITHIC FLINT DISC - LAWSON",$22.72,"La Junta, Colorado, United States",https://www.ebay.com/itm/RARE-SAHARA-NEOLITHIC-FLINT-DISC-LAWSON/362529819497?hash=item5468760b69%3Ag%3A7kwAAOSwEGBcNrwY&LH_Auction=1
"Sold  Jan 16, 2019 SAHARA NEOLITHIC EFFIGY POINT - ECCENTRIC - LAWSON",$9.99,"La Junta, Colorado, United States",https://www.ebay.com/itm/SAHARA-NEOLITHIC-EFFIGY-POINT-ECCENTRIC-LAWSON/362529813914?hash=item546875f59a%3Ag%3A1sAAAOSw97hcNrr%7E&LH_Auction=1
"Sold  Jan 16, 2019 SAHARA NEOLITHIC CELT - LAWSON",$29.00,"Yelm, Washington, United States",https://www.ebay.com/itm/SAHARA-NEOLITHIC-CELT-LAWSON/392211918176?hash=item5b51a6ed60%3Ag%3Abp4AAOSw%7E5dcNrr5&LH_Auction=1
"Sold  Jan 16, 2019 2 RARE MULTI-BARBED SAHARA NEOLITHIC POINTS - LAWSON",$26.50,"La Junta, Colorado, United States",https://www.ebay.com/itm/2-RARE-MULTI-BARBED-SAHARA-NEOLITHIC-POINTS-LAWSON/392211917708?hash=item5b51a6eb8c%3Ag%3AmAAAAOSwQBBcNrry&LH_Auction=1
"Sold  Jan 16, 2019  Antique Stone Age Neolithic Mythological God / Idol Statue",$35.00,"default, Hong Kong",https://www.ebay.com/itm/Antique-Stone-Age-Neolithic-Mythological-God-Idol-Statue/352564933877?hash=item521681f4f5%3Ag%3ATWUAAOSwzgtcNriG&LH_Auction=1
"Sold  Jan 16, 2019 ELF-SHOT - SUPERB GENUINE NEOLITHIC & FLINT ARROW HEAD - circa 4000AD",$32.27,"Preston, United Kingdom",https://www.ebay.com/itm/ELF-SHOT-SUPERB-GENUINE-NEOLITHIC-FLINT-ARROW-HEAD-circa-4000AD/401682112156?hash=item5d861e9e9c%3Ag%3A4HIAAOSwaPpcNO8N&LH_Auction=1
"Sold  Jan 16, 2019 VERY RARE NEOLITHIC PERIOD STONE ARROWHEAD CIRCA 3500 BC",$45.17,"CYPRUS, Cyprus",https://www.ebay.com/itm/VERY-RARE-NEOLITHIC-PERIOD-STONE-ARROWHEAD-CIRCA-3500-BC/202560911159?hash=item2f29923737%3Ag%3A8jAAAOSwGcVcNQJn&LH_Auction=1
"Sold  Jan 15, 2019 COLLECTION OF 17 NEOLITHIC PROJECTILE POINTS DISCOVERED IN THE SAHARA DESERT",$22.72,"Sevierville, Tennessee, United States",https://www.ebay.com/itm/COLLECTION-OF-17-NEOLITHIC-PROJECTILE-POINTS-DISCOVERED-IN-THE-SAHARA-DESERT/254059031791?hash=item3b27192cef%3Ag%3A-RoAAOSw8R9cNQmb&LH_Auction=1
"Sold  Jan 15, 2019 Neolithic stone  Age wearable pendant",$43.88,"Bavaria, Germany",https://www.ebay.com/itm/Neolithic-stone-Age-wearable-pendant/264128633115?hash=item3d7f4b191b%3Ag%3AFuAAAOSwsZhcN1l5&LH_Auction=1
"Sold  Jan 15, 2019 Ultra Rare Huge Stone Age Ancient Neolithic Anthromorphic Vinca Idol 4500BC",$50.00,"HAILSHAM, East Sussex, United Kingdom",https://www.ebay.com/itm/Ultra-Rare-Huge-Stone-Age-Ancient-Neolithic-Anthromorphic-Vinca-Idol-4500BC/192784379003?hash=item2ce2d82c7b%3Ag%3ANXoAAOSwJTNb9EsV&LH_Auction=1
"Sold  Jan 15, 2019 Ultra Rare Huge Stone Age Ancient Neolithic Anthromorphic Vinca Idol 4500BC",$50.00,"HAILSHAM, East Sussex, United Kingdom",https://www.ebay.com/itm/Ultra-Rare-Huge-Stone-Age-Ancient-Neolithic-Anthromorphic-Vinca-Idol-4500BC/192784379003?hash=item2ce2d82c7b%3Ag%3ANXoAAOSwJTNb9EsV&LH_Auction=1
"Sold  Jan 14, 2019 CHOICE NEOLITHIC, STONE AGE, RARE FLINT ARROWHEAD+++AS FOUND+++",$12.99,"..................., Norway",https://www.ebay.com/itm/CHOICE-NEOLITHIC-STONE-AGE-RARE-FLINT-ARROWHEAD-AS-FOUND/323639682912?hash=item4b5a6da760%3Ag%3AqmwAAOSwIvBcIWJq&LH_Auction=1
"Sold  Jan 14, 2019 PRE COLUMBIAN ENIGMATIC SARCOPHAGUS OJUELOS JAlLISCO NEOLITHIC STONE","$1,450.00","Spring, Texas, United States",https://www.ebay.com/itm/PRE-COLUMBIAN-ENIGMATIC-SARCOPHAGUS-OJUELOS-JAlLISCO-NEOLITHIC-STONE/183635635767?hash=item2ac1896e37%3Ag%3A4YcAAOSwQ5pcNYCy&LH_Auction=1
"Sold  Jan 14, 2019 Prehistoric Art: Neolithic Spindle whorls Collection,Rare",$11.50,"Winchester, Ohio, United States",https://www.ebay.com/itm/Prehistoric-Art-Neolithic-Spindle-whorls-Collection-Rare/223318668350?hash=item33fed4743e%3Ag%3ANQIAAOSwQfRcNmVv&LH_Auction=1
"Sold  Jan 13, 2019 PRE COLUMBIAN SMOKING PIPE HAND FIGURE NEOLITHIC ENIGMA “Ojuelos”",$380.00,,
"Sold  Jan 13, 2019 5 quality Sahara Neolithic stemmed projectile points",$15.50,"Fairfax, Virginia, United States",https://www.ebay.com/itm/5-quality-Sahara-Neolithic-stemmed-projectile-points/303011261727?hash=item468ce0ed1f%3Ag%3AL7cAAOSwjrFcJmhQ&LH_Auction=1
"Sold  Jan 13, 2019 5 quality Sahara Neolithic stemmed projectile points",$14.50,"Fairfax, Virginia, United States",https://www.ebay.com/itm/5-quality-Sahara-Neolithic-stemmed-projectile-points/303011261727?hash=item468ce0ed1f%3Ag%3AL7cAAOSwjrFcJmhQ&LH_Auction=1
"Sold  Jan 13, 2019 36 common Sahara Neolithic projectile points & tools",$39.00,"Fairfax, Virginia, United States",https://www.ebay.com/itm/36-common-Sahara-Neolithic-projectile-points-tools/323615715309?hash=item4b58ffefed%3Ag%3AlOMAAOSwFlJcHnvS&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Stemmed Point - Dark Red Agate - Authentic",$8.50,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Stemmed-Point-Dark-Red-Agate-Authentic/264122065208?hash=item3d7ee6e138%3Ag%3AyT0AAOSw1rpcMpxp&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Stemmed Point - Translucent Agate - Authentic",$5.74,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Stemmed-Point-Translucent-Agate-Authentic/264122063705?hash=item3d7ee6db59%3Ag%3Ake8AAOSwjrFcMpx8&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Stemmed Point - Needle Tip - Translucent Agate - Authentic",$7.00,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Stemmed-Point-Needle-Tip-Translucent-Agate-Authentic/264122061809?hash=item3d7ee6d3f1%3Ag%3AY6QAAOSwlLlcMpyH&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Point - Folsom Style - Translucent Agate - Authentic",$5.74,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Point-Folsom-Style-Translucent-Agate-Authentic/264122084501?hash=item3d7ee72c95%3Ag%3ABtkAAOSwZNtcMqFg&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Blade - Multi-Colored Translucent Agate - Authentic",$4.99,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Blade-Multi-Colored-Translucent-Agate-Authentic/264122081668?hash=item3d7ee72184%3Ag%3A9kIAAOSw3T5cMqDx&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Serrated Stemmed Point - Multi-Colored Agate - Authentic",$4.99,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Serrated-Stemmed-Point-Multi-Colored-Agate-Authentic/264122080106?hash=item3d7ee71b6a%3Ag%3A04MAAOSwWAhcMqGb&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Uniface Double Notched Knife - Agate - Authentic",$10.50,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Uniface-Double-Notched-Knife-Agate-Authentic/264122078807?hash=item3d7ee71657%3Ag%3AOxUAAOSwF5VcMp-8&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Curved Base Point - Petrified Wood - Authentic",$6.00,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Curved-Base-Point-Petrified-Wood-Authentic/264122077057?hash=item3d7ee70f81%3Ag%3Ah2sAAOSwTxhcMp7M&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Curved Base Point - Agate - Authentic",$4.99,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Curved-Base-Point-Agate-Authentic/264122072877?hash=item3d7ee6ff2d%3Ag%3AphAAAOSwYV5cMqCq&LH_Auction=1
"Sold  Jan 13, 2019 Sahara Neolithic Curved Base Point - Dark Red Agate - Authentic",$5.24,"Winchester, Ohio, United States",https://www.ebay.com/itm/Sahara-Neolithic-Curved-Base-Point-Dark-Red-Agate-Authentic/264122066874?hash=item3d7ee6e7ba%3Ag%3AQkAAAOSw5wJcMpxF&LH_Auction=1
"Sold  Jan 13, 2019 (32) Choice Sahara Neolithic Quartz Disk Beads, Prehistoric African Artifacts",$11.00,"La Junta, Colorado, United States",https://www.ebay.com/itm/32-Choice-Sahara-Neolithic-Quartz-Disk-Beads-Prehistoric-African-Artifacts/233080029815?hash=item3644a70277%3Ag%3A5k4AAOSw4zdcLqqH&LH_Auction=1
"Sold  Jan 13, 2019 Choice Little Sahara Neolithic Celt With Stand, Prehistoric African Artifact",$9.99,"La Junta, Colorado, United States",https://www.ebay.com/itm/Choice-Little-Sahara-Neolithic-Celt-With-Stand-Prehistoric-African-Artifact/372556769696?hash=item56be1d29a0%3Ag%3A%7EsEAAOSwm5xcFR1H&LH_Auction=1
"Sold  Jan 13, 2019 (3) Eccentric / Serrated Sahara Neolithic Points, Prehistoric African Artifacts",$20.87,"La Junta, Colorado, United States",https://www.ebay.com/itm/3-Eccentric-Serrated-Sahara-Neolithic-Points-Prehistoric-African-Artifacts/233078402993?hash=item36448e2fb1%3Ag%3ATtgAAOSws2RcLPbk&LH_Auction=1
"Sold  Jan 13, 2019 (63) Irregular Sahara Neolithic Quartz Disk Beads, Prehistoric African Artifacts",$12.50,"La Junta, Colorado, United States",https://www.ebay.com/itm/63-Irregular-Sahara-Neolithic-Quartz-Disk-Beads-Prehistoric-African-Artifacts/233080019159?hash=item3644a6d8d7%3Ag%3A10gAAOSwJaxcLqbI&LH_Auction=1
"Sold  Jan 13, 2019 (7) Choice Sahara Neolithic Colorful Stone Beads (And Pendants?), Collectibles",$9.99,"La Junta, Colorado, United States",https://www.ebay.com/itm/7-Choice-Sahara-Neolithic-Colorful-Stone-Beads-And-Pendants-Collectibles/372557474884?hash=item56be27ec44%3Ag%3AR6wAAOSwZKlcL5VF&LH_Auction=1
"Sold  Jan 13, 2019 (3) Choice Colorful Sahara Neolithic Stone Pendants Prehistoric African Artifact",$15.51,"La Junta, Colorado, United States",https://www.ebay.com/itm/3-Choice-Colorful-Sahara-Neolithic-Stone-Pendants-Prehistoric-African-Artifact/372557437925?hash=item56be275be5%3Ag%3AfdYAAOSwt0dcHYZ1&LH_Auction=1
"Sold  Jan 13, 2019 Magnificent 24cm Dual Pointed Mesolithic/Neolithic Tranchet Hand Axe c10k-5k BC",$40.01,"Heidelberg, Germany",https://www.ebay.com/itm/Magnificent-24cm-Dual-Pointed-Mesolithic-Neolithic-Tranchet-Hand-Axe-c10k-5k-BC/113527717824?hash=item1a6ec77fc0%3Ag%3AX44AAOSwE%7EZcMaod&LH_Auction=1
"Sold  Jan 13, 2019 20 x Neolithic Arrowheads - Genuine Saharan Flint Artifacts - 4000BC (2944)",$16.13,"Sunderland, United Kingdom",https://www.ebay.com/itm/20-x-Neolithic-Arrowheads-Genuine-Saharan-Flint-Artifacts-4000BC-2944/264117119692?hash=item3d7e9b6acc%3Ag%3AwY8AAOSwctJb5Fow&LH_Auction=1
"Sold  Jan 13, 2019 5500Y.O: GREAT AX ADZE TRAPEZOID 73mms STONE AGE NEOLITHIC EUROPEAN MICHELSBERG",$46.67,"Heidelberg, Germany",https://www.ebay.com/itm/5500Y-O-GREAT-AX-ADZE-TRAPEZOID-73mms-STONE-AGE-NEOLITHIC-EUROPEAN-MICHELSBERG/362527297556?hash=item54684f9014%3Ag%3A7WIAAOSw%7E8JcMl1X&LH_Auction=1
"Sold  Jan 13, 2019 SUPERB: OLD COLLECTION OF TOOLS/WEAPONS STONE AGE NEOLITHIC DIFFERENT CULTURES",$55.00,"Heidelberg, Germany",https://www.ebay.com/itm/SUPERB-OLD-COLLECTION-OF-TOOLS-WEAPONS-STONE-AGE-NEOLITHIC-DIFFERENT-CULTURES/362527296485?hash=item54684f8be5%3Ag%3Aw7QAAOSw6%7EpcMlzd&LH_Auction=1
"Sold  Jan 13, 2019 GREAT MACE HEAD CLUB HEAD 122mms STONE AGE NEOLITHIC 4th.-3rd MILLENNIUM BC",$99.00,"Royston, Hertfordshire, United Kingdom",https://www.ebay.com/itm/GREAT-MACE-HEAD-CLUB-HEAD-122mms-STONE-AGE-NEOLITHIC-4th-3rd-MILLENNIUM-BC/362527293453?hash=item54684f800d%3Ag%3ABXcAAOSwXc9cMluK&LH_Auction=1
"Sold  Jan 13, 2019 4400Y.O: WONDERFUL DAGGER 180mms LANCET SHAPED DANISH STONE AGE NEOLITHIC FLINT",$215.00,"Heidelberg, Germany",https://www.ebay.com/itm/4400Y-O-WONDERFUL-DAGGER-180mms-LANCET-SHAPED-DANISH-STONE-AGE-NEOLITHIC-FLINT/362527292477?hash=item54684f7c3d%3Ag%3A35QAAOSwGYhcMlr-&LH_Auction=1
"Sold  Jan 13, 2019 4000Y.O: WONDERFUL SICKLE 136mms DANISH STONE AGE NEOLITHIC DAGGER CULTURE FLINT",$69.00,"Heidelberg, Germany",https://www.ebay.com/itm/4000Y-O-WONDERFUL-SICKLE-136mms-DANISH-STONE-AGE-NEOLITHIC-DAGGER-CULTURE-FLINT/362527291383?hash=item54684f77f7%3Ag%3ADg0AAOSwXi9cMlqX&LH_Auction=1
