Object,Price,Location,Link
"Sold  Jan 2, 2019 EXTREMELY RARE MUSEUM QUALITY ISLAMIC PERIOD AGATE SILVER RING 500 AD # SH554",$11.50,"bangkok, Thailand",https://www.ebay.com/itm/EXTREMELY-RARE-MUSEUM-QUALITY-ISLAMIC-PERIOD-AGATE-SILVER-RING-500-AD-SH554/163452626112?hash=item260e8924c0%3Ag%3AyasAAOSwmkpZ8e3u&LH_Auction=1
"Sold  Jan 2, 2019 WONDERFUL RARE ANCIENT GREEK SNAKE BRONZE RELGIONS PENDANT SH#1175",$9.99,"bangkok, Thailand",https://www.ebay.com/itm/WONDERFUL-RARE-ANCIENT-GREEK-SNAKE-BRONZE-RELGIONS-PENDANT-SH-1175/153318134361?hash=item23b2791259%3Ag%3AEfQAAOSwru9bEXdY&LH_Auction=1
"Sold  Jan 2, 2019 100 AD RARE AUTHENTIC ANCIENT PERFECT CONDITION ROMAN GLASS 12x8 cm JUG",$36.00,"BKK, Thailand",https://www.ebay.com/itm/100-AD-RARE-AUTHENTIC-ANCIENT-PERFECT-CONDITION-ROMAN-GLASS-12x8-cm-JUG/153318023717?hash=item23b2776225%3Ag%3AqfUAAOSwdgxcI8rl&LH_Auction=1
"Sold  Jan 1, 2019 Excellent Ancient Roman Empire bronze pendant With Design 1st millennium A.D.",$9.99,"bangkok, Thailand",https://www.ebay.com/itm/Excellent-Ancient-Roman-Empire-bronze-pendant-With-Design-1st-millennium-A-D/153316822118?hash=item23b2650c66%3Ag%3AmcsAAOSwY0ZcDnPz&LH_Auction=1
"Sold  Dec 30, 2018 Battle ax - late bronze Age, 15 century BC",$42.00,"Kiev, Ukraine",https://www.ebay.com/itm/Battle-ax-late-bronze-Age-15-century-BC/233059036559?hash=item364366ad8f%3Ag%3ALZoAAOSw5-hcHAhb&LH_Auction=1
"Sold  Dec 28, 2018 ANTIQUE STONE EYE IDOL",$48.00,"Lummi Island, Washington, United States",https://www.ebay.com/itm/ANTIQUE-STONE-EYE-IDOL/273615975379?hash=item3fb4c873d3%3Ag%3AB%7EEAAOSwvpVcGLZd&LH_Auction=1
"Sold  Dec 28, 2018 EXTREMELY RARE MUSEUM QUALITY MOSAIC GLASS WONDERFUL BRONZE RING #SH1003",$17.50,"bangkok, Thailand",https://www.ebay.com/itm/EXTREMELY-RARE-MUSEUM-QUALITY-MOSAIC-GLASS-WONDERFUL-BRONZE-RING-SH1003/163444404516?hash=item260e0bb124%3Ag%3AcDwAAOSw0ABamCgX&LH_Auction=1
"Sold  Dec 26, 2018 AMAZING!  ISRAEL ROMAN  GLASS VASE/BOTTLE~ 100AD  NONE BETTER  BIBLE ARCHAEOLOGY",$95.00,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/AMAZING-ISRAEL-ROMAN-GLASS-VASE-BOTTLE-100AD-NONE-BETTER-BIBLE-ARCHAEOLOGY/401664481044?hash=item5d85119714%3Ag%3ACTAAAOSwlUhbhLNq&LH_Auction=1
"Sold  Dec 25, 2018 HOLY RELIC MOUNT SINAI BURNING BUSH ROCK FROM THE BURNING BUSH SITE!!!RELIQUARY",$285.00,,
"Sold  Dec 24, 2018 Antique Heavy All metal Bronze or Brass  Mace FLAIL Warhammer N Sword",$99.00,,
