Object,Price,Location,Link
"Sold  Apr 4, 2019 EXTREMELY ANCIENT SHELL BEADS!  AMAZING!  5000 years old! 3000BC~~~no reserve",$1.00,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-SHELL-BEADS-AMAZING-5000-years-old-3000BC-no-reserve/401736885811?hash=item5d89626633%3Ag%3AL5IAAOSwYyVcc0-q&LH_Auction=1
"Sold  Apr 4, 2019 EXTREMELY ANCIENT CRYSTAL STONE BEADS!  000 years old! 3000BC~~~no reserve",$14.50,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-CRYSTAL-STONE-BEADS-000-years-old-3000BC-no-reserve/192870128702?hash=item2ce7f49c3e%3Ag%3AikUAAOSw4ARcczpi&LH_Auction=1
"Sold  Apr 1, 2019 EXTREMELY ANCIENT STONE BEADS!  AMAZING!  5000 years old! 3000BC~~~no reserve",$14.39,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-STONE-BEADS-AMAZING-5000-years-old-3000BC-no-reserve/401735283393?hash=item5d8949f2c1%3Ag%3AsssAAOSwLcNclYnX&LH_Auction=1
"Sold  Apr 1, 2019 EXTREMELY ANCIENT SHELL BEADS!  AMAZING!  5000 years old! 3000BC~~~no reserve",$7.50,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-SHELL-BEADS-AMAZING-5000-years-old-3000BC-no-reserve/401735280810?hash=item5d8949e8aa%3Ag%3A5jIAAOSwXdlclYmH&LH_Auction=1
"Sold  Mar 31, 2019 EBAY BEST!   ANCIENT ROMAN AXE! 200AD!  WOW!  EXCELLENT!",$7.50,"ANCIENT & AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EBAY-BEST-ANCIENT-ROMAN-AXE-200AD-WOW-EXCELLENT/401734621431?hash=item5d893fd8f7%3Ag%3AjecAAOSwCnpclC%7En&LH_Auction=1
"Sold  Mar 29, 2019 Ban Chiang Primitive Thai Earthenware Pottery Pot Vessel Lot",$10.00,"Monsey, New York, United States",https://www.ebay.com/itm/Ban-Chiang-Primitive-Thai-Earthenware-Pottery-Pot-Vessel-Lot/254173663883?hash=item3b2dee528b%3Ag%3A3L8AAOSwHoBclSUr&LH_Auction=1
"Sold  Mar 29, 2019 VERY OLD ANCIENT SASANNIAN WARRIOR ENCARVED WHITE NEFRITE JADE AMULET #SR1218",$13.00,"bangkok, Thailand",https://www.ebay.com/itm/VERY-OLD-ANCIENT-SASANNIAN-WARRIOR-ENCARVED-WHITE-NEFRITE-JADE-AMULET-SR1218/153424809867?hash=item23b8d4cf8b%3Ag%3AwFQAAOSwoW1clLHt&LH_Auction=1
"Sold  Mar 28, 2019 EXTREMELY ANCIENT FLINT ARROWHEADS  AMAZING!5000 years old! 3000BC~~~no reserve",$9.37,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-FLINT-ARROWHEADS-AMAZING-5000-years-old-3000BC-no-reserve/192862622291?hash=item2ce7821253%3Ag%3AARQAAOSwuN9ckEhz&LH_Auction=1
"Sold  Mar 28, 2019 Antique Korean Goryeo Pottery Incised Stoneware Earthenware Plate Dish",$13.50,"Monsey, New York, United States",https://www.ebay.com/itm/Antique-Korean-Goryeo-Pottery-Incised-Stoneware-Earthenware-Plate-Dish/264249593974?hash=item3d8680d076%3Ag%3ARBcAAOSwxXZclATe&LH_Auction=1
"Sold  Mar 27, 2019 Antique Bronze Sculpture of Rearing Horse",$51.00,"Lummi Island, Washington, United States",https://www.ebay.com/itm/Antique-Bronze-Sculpture-of-Rearing-Horse/264248034276?hash=item3d866903e4%3Ag%3AdpMAAOSw1vxckon4&LH_Auction=1
"Sold  Mar 26, 2019 Antique Korean Goryeo Pottery Celadon Twin Fish Footed Bowl",$69.80,"Yokohama, Japan",https://www.ebay.com/itm/Antique-Korean-Goryeo-Pottery-Celadon-Twin-Fish-Footed-Bowl/264246966541?hash=item3d8658b90d%3Ag%3AdJMAAOSwEWNckZYl&LH_Auction=1
"Sold  Mar 26, 2019 Antique Korean Goryeo Black Pottery Earthenware Bowl",$23.50,"Yokohama, Japan",https://www.ebay.com/itm/Antique-Korean-Goryeo-Black-Pottery-Earthenware-Bowl/264246955785?hash=item3d86588f09%3Ag%3A0x4AAOSwqZRckZKc&LH_Auction=1
"Sold  Mar 26, 2019 Glazed Earthenware Pottery Ginger Jar Old",$15.50,,
"Sold  Mar 26, 2019 Antique Korean Silla Dynasty Grayware Earthenware Pottery Ritual Horn Cup Vessel",$90.00,"Monsey, New York, United States",https://www.ebay.com/itm/Antique-Korean-Silla-Dynasty-Grayware-Earthenware-Pottery-Ritual-Horn-Cup-Vessel/254170460725?hash=item3b2dbd7235%3Ag%3AV3kAAOSwZmJckYhV&LH_Auction=1
"Sold  Mar 26, 2019 Antique Korean Silla Dynasty Grayware Earthenware Pottery Tall Vase Vessel",$128.30,,
"Sold  Mar 26, 2019 Antique Korean Goryeo Koryo Celadon Porcelain Teapot",$568.00,,
"Sold  Mar 25, 2019 Antique Primitive Earthenware Pottery Oil Jug",$13.50,,
"Sold  Mar 25, 2019 Primitive Bronze Age Korean Goryeo Koryo Utensil Spoon Lot Collection Ancient",$230.01,"Tokyo, Japan",https://www.ebay.com/itm/Primitive-Bronze-Age-Korean-Goryeo-Koryo-Utensil-Spoon-Lot-Collection-Ancient/254169249110?hash=item3b2daaf556%3Ag%3A3FMAAOSwIVVckFKp&LH_Auction=1
"Sold  Mar 25, 2019 EXTREMELY ANCIENT CRYSTAL STONE BEADS!  000 years old! 3000BC~~~no reserve",$15.55,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-CRYSTAL-STONE-BEADS-000-years-old-3000BC-no-reserve/192859031493?hash=item2ce74b47c5%3Ag%3AKGgAAOSwrpJcJYN2&LH_Auction=1
"Sold  Mar 25, 2019 Primitive Bronze Age Korean Goryeo Koryo Bronze Bowl Lot Collection",$81.00,"Monsey, New York, United States",https://www.ebay.com/itm/Primitive-Bronze-Age-Korean-Goryeo-Koryo-Bronze-Bowl-Lot-Collection/254168936880?hash=item3b2da631b0%3Ag%3AJFQAAOSwAClckADy&LH_Auction=1
"Sold  Mar 24, 2019 Primitive Bronze Age Korean Goryeo Koryo Kundika Water Bottle Vessel",$104.50,,
"Sold  Mar 21, 2019 AIN34 Japanese Antique wooden Ainu's tabacco case & Netsuke #Iku-pasuy",$187.50,"saitama  Japan, Japan",https://www.ebay.com/itm/AIN34-Japanese-Antique-wooden-Ainus-tabacco-case-Netsuke-Iku-pasuy/352617849254?hash=item5219a961a6%3Ag%3AXUEAAOSwqaNcix2M&LH_Auction=1
"Sold  Mar 11, 2019 3 Antique Carved Figurines. Far Eastern Characters.",$15.91,"Bexleyheath, Kent, United Kingdom",https://www.ebay.com/itm/3-Antique-Carved-Figurines-Far-Eastern-Characters/153405532485?hash=item23b7aea945%3Ag%3Afj0AAOSwccdcgDD6&LH_Auction=1
