Object,Price,Location,Seller,Link
"Sep 12, 2019 ANTIQUE ANCIENT MEXICAN AZTEC PRE COLUMBIAN STONE VOLCANIC STATUES FIGURES",$99.00,"El Cerrito, California, United States",panda4anj,https://www.ebay.com/itm/ANTIQUE-ANCIENT-MEXICAN-AZTEC-PRE-COLUMBIAN-STONE-VOLCANIC-STATUES-FIGURES/264451641709?hash=item3d928bd16d%3Ag%3AefwAAOSw5eFdbZ1K&LH_Auction=1
"Sep 12, 2019 Antique Beardslee Chandelier - Lighting - Great Condition Art Deco / Art Nouveau","$2,000.00","Fort Atkinson, Wisconsin, United States",funkandfunction,https://www.ebay.com/itm/Antique-Beardslee-Chandelier-Lighting-Great-Condition-Art-Deco-Art-Nouveau/202775810296?hash=item2f366150f8%3Ag%3Ahv0AAOSw68NdYYfM&LH_Auction=1
"Sep 12, 2019 PRE-COLUMBIAN_Mesoamerican_Greenstone Jade_Patterned_Cylinder Tube Bead_2"" Long",$27.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Greenstone-Jade-Patterned-Cylinder-Tube-Bead-2-Long/352775919286?hash=item52231556b6%3Ag%3ADAIAAOSwmTpdbY5%7E&LH_Auction=1
"Sep 12, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #4a",$8.01,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-4a/383141852916?hash=item593508b6f4%3Ag%3AVmYAAOSwTbJdaTw8&LH_Auction=1
"Sep 12, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #8a",$5.77,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-8a/233335336905?hash=item3653deafc9%3Ag%3AEIIAAOSwatddSE%7EQ&LH_Auction=1
"Sep 11, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #3a",$10.27,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-3a/233334701463?hash=item3653d4fd97%3Ag%3AY5AAAOSw--pdZpl3&LH_Auction=1
"Sep 11, 2019 Primitive Statue Pre Columbian Ancient Stone Carving",$77.36,"Fortville, Indiana, United States",bollegs,https://www.ebay.com/itm/Primitive-Statue-Pre-Columbian-Ancient-Stone-Carving/392409038196?hash=item5b5d66bd74%3Ag%3APNEAAOSw4lldbIsA&LH_Auction=1
"Sep 11, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 1935",$18.53,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-1935/372761735562?hash=item56ca54b18a%3Ag%3AtHcAAOSwDuZdcAJ8&LH_Auction=1
"Sep 11, 2019 jalisco antique precolumbian art statue effigy warrior terracotta ameca-ezatlan",$9.99,"Commack, New York, United States",snailracer500,https://www.ebay.com/itm/jalisco-antique-precolumbian-art-statue-effigy-warrior-terracotta-ameca-ezatlan/143375944250?hash=item2161df4a3a%3Ag%3AyUcAAOSwH7VdcwbC&LH_Auction=1
"Sep 11, 2019  4 ORIGINAL HISTORIC BONE TRADE PIPES STEMS(OTTAWA, KANSAS, WILD WEST PIPE Co.",$40.99,"Delafield, Wisconsin, United States",eandlcollectables,https://www.ebay.com/itm/4-ORIGINAL-HISTORIC-BONE-TRADE-PIPES-STEMS-OTTAWA-KANSAS-WILD-WEST-PIPE-Co/293205953865?hash=item44446fcd49%3Ag%3AZEMAAOSwW7FdaAh2&LH_Auction=1
"Sep 11, 2019 Pre Columbian Pottery Mexico Terra-Cotta Head torso",$34.00,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-Pottery-Mexico-Terra-Cotta-Head-torso/362744805055?hash=item54754676bf%3Ag%3A9UUAAOSwhwpdcB6t&LH_Auction=1
"Sep 11, 2019 PRE-COLUMBIAN_Mesoamerican_Small Jade Bead_Pendant_Side Drilled_9.1 x 11.9mm",$10.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Small-Jade-Bead-Pendant-Side-Drilled-9-1-x-11-9mm/352774800795?hash=item522304459b%3Ag%3ASfgAAOSw-nZdbC1t&LH_Auction=1
"Sep 11, 2019 Pre Columbian Pottery Mexico Terra-Cotta Head torso",$14.50,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-Pottery-Mexico-Terra-Cotta-Head-torso/362744805055?hash=item54754676bf%3Ag%3A9UUAAOSwhwpdcB6t&LH_Auction=1
"Sep 11, 2019 Pre-Columbian pottery fragment",$4.25,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-pottery-fragment/362744736238?hash=item54754569ee%3Ag%3ArtMAAOSw4Thdb%7E%7Ek&LH_Auction=1
"Sep 11, 2019 Pre-Columbian pottery fragment",$8.03,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-pottery-fragment/362744736238?hash=item54754569ee%3Ag%3ArtMAAOSw4Thdb%7E%7Ek&LH_Auction=1
"Sep 11, 2019 Pre-Columbian pottery fragments",$22.73,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-pottery-fragments/362744791366?hash=item5475464146%3Ag%3APZcAAOSwA3ldcBgf&LH_Auction=1
"Sep 11, 2019 Pre-Columbian pottery fragments",$3.99,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-pottery-fragments/362744791366?hash=item5475464146%3Ag%3APZcAAOSwA3ldcBgf&LH_Auction=1
"Sep 11, 2019 Pre-Columbian pottery fragments",$23.87,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-pottery-fragments/362744791366?hash=item5475464146%3Ag%3APZcAAOSwA3ldcBgf&LH_Auction=1
"Sep 11, 2019 Pre-Columbian bowl chipped rim",$22.00,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-bowl-chipped-rim/362744789724?hash=item5475463adc%3Ag%3ANRcAAOSwfmldcBbd&LH_Auction=1
"Sep 11, 2019 Pre-Columbian pottery fragment",$3.99,"Waynesburg, Pennsylvania, United States",timelysaves,https://www.ebay.com/itm/Pre-Columbian-pottery-fragment/362744736238?hash=item54754569ee%3Ag%3ArtMAAOSw4Thdb%7E%7Ek&LH_Auction=1
"Sep 11, 2019 Antique Steel camp fire kettle",$15.89,"Brookfield, Wisconsin, United States",croatjj,https://www.ebay.com/itm/Antique-Steel-camp-fire-kettle/323904474702?hash=item4b6a360e4e%3Ag%3A1kIAAOSw-CpX%7Enl7&LH_Auction=1
"Sep 10, 2019 ■Moche Turquoise Mosaics Mask Chimu Precolumbian Mochica Chavin #252821",$263.34,"Redondo Beach, California, United States",sekaimon,https://www.ebay.com/itm/Moche-Turquoise-Mosaics-Mask-Chimu-Precolumbian-Mochica-Chavin-252821/153630034015?hash=item23c510485f%3Ag%3Ac2gAAOSwEuJckS2v&LH_Auction=1
"Sep 10, 2019 Vessel  very important person Recuay  Pre Columbian (Kaolin)",$119.50,"California, United States",arteant_89,https://www.ebay.com/itm/Vessel-very-important-person-Recuay-Pre-Columbian-Kaolin/372757668033?hash=item56ca16a0c1%3Ag%3ALTAAAOSwsZldc1jn&LH_Auction=1
"Sep 10, 2019 CARVED Pre-Columbian Olmec Sitting Human Effigy LARGE 7” Tall",$18.27,"Schertz, Texas, United States",decoratorsemporium,https://www.ebay.com/itm/CARVED-Pre-Columbian-Olmec-Sitting-Human-Effigy-LARGE-7-Tall/372763058828?hash=item56ca68e28c%3Ag%3AzxUAAOSww4lddHzv&LH_Auction=1
"Sep 10, 2019 stirrup vessel dignitary Moche Pre Columbian",$295.00,"California, United States",arteant_89,https://www.ebay.com/itm/stirrup-vessel-dignitary-Moche-Pre-Columbian/372757652562?hash=item56ca166452%3Ag%3AoNsAAOSwn8RdbzF1&LH_Auction=1
"Sep 10, 2019 Stirrup spout Vessel Prisoner Moche Pre Columbian",$123.50,"California, United States",arteant_89,https://www.ebay.com/itm/Stirrup-spout-Vessel-Prisoner-Moche-Pre-Columbian/372757623017?hash=item56ca15f0e9%3Ag%3A64sAAOSwG-NdQidq&LH_Auction=1
"Sep 10, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 1936",$17.88,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-1936/383138749126?hash=item5934d95ac6%3Ag%3AUc4AAOSw81JdcAJw&LH_Auction=1
"Sep 10, 2019 FINE AUTHENTIC EARLY ARCHAIC AGATE BASIN POINT FROM OGLE COUNTY, ILLINOIS",$34.50,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/FINE-AUTHENTIC-EARLY-ARCHAIC-AGATE-BASIN-POINT-FROM-OGLE-COUNTY-ILLINOIS/392395063688?hash=item5b5c918188%3Ag%3AZuAAAOSwwghdX%7EBC&LH_Auction=1
"Sep 10, 2019 SOLID AUTHENTIC CA 1350 AD CASAS GRANDES VILLA AHUMADA POLYCHROME HANDLED JAR",$335.00,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/SOLID-AUTHENTIC-CA-1350-AD-CASAS-GRANDES-VILLA-AHUMADA-POLYCHROME-HANDLED-JAR/392395049871?hash=item5b5c914b8f%3Ag%3ATL0AAOSwTPddX-oI&LH_Auction=1
"Sep 10, 2019 AUTHENTIC 3/4 GROOVE HOHOKAM AXE FROM ARIZONA",$79.58,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/AUTHENTIC-3-4-GROOVE-HOHOKAM-AXE-FROM-ARIZONA/362732280434?hash=item5474875a72%3Ag%3AsmsAAOSwYThdXHCg&LH_Auction=1
"Sep 10, 2019 Taino Pre Columbian Brown Black Clay Cemi Pendant",$49.99,"Brighton, Massachusetts, United States",taino_treasures,https://www.ebay.com/itm/Taino-Pre-Columbian-Brown-Black-Clay-Cemi-Pendant/113875747135?hash=item1a8386013f%3Ag%3AsAgAAOSwkr9dbehb&LH_Auction=1
"Sep 10, 2019 3 SCARCE EARLY COPIES OF THE JOURNAL ""PREHISTORIC ART"" - COMPLETE YEAR FOR 1980",$37.00,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/3-SCARCE-EARLY-COPIES-OF-THE-JOURNAL-PREHISTORIC-ART-COMPLETE-YEAR-FOR-1980/392408497018?hash=item5b5d5e7b7a%3Ag%3AysIAAOSwsc5da-%7EC&LH_Auction=1
"Sep 10, 2019 TWO AUTHENTIC HARDSTONE ROLLER PESTLES FROM ILLINOIS, PENNSYLVANIA",$25.49,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/TWO-AUTHENTIC-HARDSTONE-ROLLER-PESTLES-FROM-ILLINOIS-PENNSYLVANIA/392390218847?hash=item5b5c47945f%3Ag%3AHzcAAOSw6uVdXGMV&LH_Auction=1
"Sep 10, 2019 AUTHENTIC 46 PIECE OLD COPPER CULTURE ASSEMBLAGE FROM VILAS COUNTY, WISCONSIN",$72.00,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/AUTHENTIC-46-PIECE-OLD-COPPER-CULTURE-ASSEMBLAGE-FROM-VILAS-COUNTY-WISCONSIN/392390212635?hash=item5b5c477c1b%3Ag%3AkRAAAOSwc4FdXGEC&LH_Auction=1
"Sep 10, 2019 LARGE AUTHENTIC 6 1/4"" CREEK-STAINED CHERT BLADE FROM CALHOUN COUNTY, ILLINOIS",$20.50,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/LARGE-AUTHENTIC-6-1-4-CREEK-STAINED-CHERT-BLADE-FROM-CALHOUN-COUNTY-ILLINOIS/392390208563?hash=item5b5c476c33%3Ag%3AJaoAAOSwccNdXF4f&LH_Auction=1
"Sep 10, 2019 6 MISC COPIES OF THE CENTRAL STATES ARCHAEOLOGICAL JOURNAL 1970 - 2004",$20.50,"Schaumburg, Illinois, United States",rocketflyer,https://www.ebay.com/itm/6-MISC-COPIES-OF-THE-CENTRAL-STATES-ARCHAEOLOGICAL-JOURNAL-1970-2004/392390195610?hash=item5b5c47399a%3Ag%3AcwoAAOSwzBJdXFw0&LH_Auction=1
"Sep 10, 2019 Minnesota State Fair Superintendent and Assistant Superintendent Medallion 1958",$40.01,"Minneapolis, Minnesota, United States",alecmn,https://www.ebay.com/itm/Minnesota-State-Fair-Superintendent-and-Assistant-Superintendent-Medallion-1958/193083322014?hash=item2cf4a9ae9e%3Ag%3AaYwAAOSwwVFdbwBk&LH_Auction=1
"Sep 10, 2019 PRE-COLOMBIAN TAIRONA CERAMIC OCARINA FLUTE SHAMAN BEAR FIGURE c.900–1500 A.D.",$85.00,"Placida, Florida, United States",lodner987,https://www.ebay.com/itm/PRE-COLOMBIAN-TAIRONA-CERAMIC-OCARINA-FLUTE-SHAMAN-BEAR-FIGURE-c-900-1500-A-D/392417646691?hash=item5b5dea1863%3Ag%3ArxYAAOSwCLxdC%7EDS&LH_Auction=1
"Sep 10, 2019 (GD-9/B2)  Pre- Columbian Southern Arawak basalt celt Ca 300bc-900ad.",$32.50,"Akron, Ohio, United States",tadpole-32,https://www.ebay.com/itm/GD-9-B2-Pre-Columbian-Southern-Arawak-basalt-celt-Ca-300bc-900ad/233331612763?hash=item3653a5dc5b%3Ag%3AyiQAAOSwWeJdbt%7EI&LH_Auction=1
"Sep 10, 2019 Sheriff Dept Patch / Police Patch",$2.50,"Wisconsin Dells, Wisconsin, United States",ark5226,https://www.ebay.com/itm/Sheriff-Dept-Patch-Police-Patch/283603317988?hash=item42081334e4%3Ag%3AriUAAOSwt%7E1dSfcA&LH_Auction=1
"Sep 10, 2019 Vessel monkey Chavin Marañon Pre Columbian",$461.10,,arteant_89,https://www.ebay.com/itm/Vessel-monkey-Chavin-Maranon-Pre-Columbian/372757438597?hash=item56ca132085%3Ag%3ANi4AAOSwotNdbt6L&LH_Auction=1
"Sep 10, 2019 Vessel  Man with knife  Whistler Viru Pre Columbian",$129.60,"California, United States",arteant_89,https://www.ebay.com/itm/Vessel-Man-with-knife-Whistler-Viru-Pre-Columbian/372757435408?hash=item56ca131410%3Ag%3AvJMAAOSwB4Fdbt2c&LH_Auction=1
"Sep 10, 2019 Vessel House Whistler Viru Pre Columbian",$170.10,"Florida, United States",arteant_89,https://www.ebay.com/itm/Vessel-House-Whistler-Viru-Pre-Columbian/372757431878?hash=item56ca130646%3Ag%3AnDYAAOSw-LldbtrO&LH_Auction=1
"Sep 10, 2019 Vessel House Whistler Viru Pre Columbian",$170.10,"Florida, United States",arteant_89,https://www.ebay.com/itm/Vessel-House-Whistler-Viru-Pre-Columbian/372757431878?hash=item56ca130646%3Ag%3AnDYAAOSw-LldbtrO&LH_Auction=1
"Sep 10, 2019 Haed portrait Whistler Viru Pre Columbian",$122.50,"Florida, United States",arteant_89,https://www.ebay.com/itm/Haed-portrait-Whistler-Viru-Pre-Columbian/372757423163?hash=item56ca12e43b%3Ag%3At-0AAOSwbXddbti6&LH_Auction=1
"Sep 10, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #7a",$7.01,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-7a/383138421363?hash=item5934d45a73%3Ag%3ASCYAAOSw2npdZ-gF&LH_Auction=1
"Sep 10, 2019 Pre-Columbian Pottery Heads, Maya, Group of 4",$99.99,"Carlisle, Iowa, United States",highwayfive,https://www.ebay.com/itm/Pre-Columbian-Pottery-Heads-Maya-Group-of-4/254347212625?hash=item3b38467751%3Ag%3AjX0AAOSwfbJdYc5Y&LH_Auction=1
"Sep 10, 2019  Ceremonial Chest Warriors  and prisoner  Moche Pre Columbian",$290.00,"California, United States",arteant_89,https://www.ebay.com/itm/Ceremonial-Chest-Warriors-and-prisoner-Moche-Pre-Columbian/372757406778?hash=item56ca12a43a%3Ag%3AAqUAAOSwWkddbs80&LH_Auction=1
"Sep 10, 2019   Cornpoppers (canchero) ceremonial  scene   Moche Pre Columbian",$152.50,"California, United States",arteant_89,https://www.ebay.com/itm/Cornpoppers-canchero-ceremonial-scene-Moche-Pre-Columbian/372757390497?hash=item56ca1264a1%3Ag%3AuioAAOSw86xdbsqf&LH_Auction=1
"Sep 10, 2019   Cornpoppers (canchero) Painted  Warriors scene   Moche Pre Columbian",$216.50,"California, United States",arteant_89,https://www.ebay.com/itm/Cornpoppers-canchero-Painted-Warriors-scene-Moche-Pre-Columbian/372757384572?hash=item56ca124d7c%3Ag%3ABH8AAOSw3tZdbrvN&LH_Auction=1
"Sep 10, 2019  Vintage figural of Priest or Royalty in the Style of the Chimu of Peru",$19.95,"Balsam Lake, Wisconsin, United States",fazzbender,https://www.ebay.com/itm/Vintage-figural-of-Priest-or-Royalty-in-the-Style-of-the-Chimu-of-Peru/113875547283?hash=item1a8382f493%3Ag%3AvJYAAOSwX0VdUwpl&LH_Auction=1
"Sep 10, 2019 IND - X Electric Steam Engine",$52.55,"Saginaw, Michigan, United States",rollingrock1966,https://www.ebay.com/itm/IND-X-Electric-Steam-Engine/303273433446?hash=item469c815966%3Ag%3ADggAAOSwT-Jdbq88&LH_Auction=1
"Sep 10, 2019 Caribbean Puerto Rico Taino Pre-Columbian Pottery/Ceramic Art fragments lot of 2",$22.50,"San Juan, Puerto Rico, United States",eman8553,https://www.ebay.com/itm/Caribbean-Puerto-Rico-Taino-Pre-Columbian-Pottery-Ceramic-Art-fragments-lot-of-2/273995776306?hash=item3fcb6bc132%3Ag%3Ab8wAAOSwU0tdcUQN&LH_Auction=1
"Sep 10, 2019 Caribbean Puerto Rico Taino Pre-Columbian Pottery/Ceramic Art fragments lot of 2",$15.99,"San Juan, Puerto Rico, United States",eman8553,https://www.ebay.com/itm/Caribbean-Puerto-Rico-Taino-Pre-Columbian-Pottery-Ceramic-Art-fragments-lot-of-2/273995776306?hash=item3fcb6bc132%3Ag%3Ab8wAAOSwU0tdcUQN&LH_Auction=1
"Sep 10, 2019 PRE-COLUMBIAN_Mesoamerican_Dark Green Black Jade_Pectoral Bead_3.3 x 22.6mm",$26.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Dark-Green-Black-Jade-Pectoral-Bead-3-3-x-22-6mm/352773697545?hash=item5222f37009%3Ag%3AsEQAAOSwfM9dapew&LH_Auction=1
"Sep 10, 2019 PRE-COLUMBIAN_Mesoamerican_Greenstone Jade_Round Cylinder Disc Bead_4.2 x 16mm",$16.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Greenstone-Jade-Round-Cylinder-Disc-Bead-4-2-x-16mm/352773684217?hash=item5222f33bf9%3Ag%3A6woAAOSwzYNdapLU&LH_Auction=1
"Sep 10, 2019 PRE-COLUMBIAN_Mesoamerican_Dark Greenstone Jade_Rectangular Pectoral Bead",$17.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Dark-Greenstone-Jade-Rectangular-Pectoral-Bead/352773678115?hash=item5222f32423%3Ag%3AlssAAOSwefldapBx&LH_Auction=1
"Sep 10, 2019 PRE-COLUMBIAN_Mesoamerican_Stone_Pectoral Bead_3.2 x 18.2 x 19.3mm",$7.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Stone-Pectoral-Bead-3-2-x-18-2-x-19-3mm/333313444078?hash=item4d9b0788ee%3Ag%3ArQ0AAOSw%7Efpdao5u&LH_Auction=1
"Sep 10, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #2a",$7.01,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-2a/372759224783?hash=item56ca2e61cf%3Ag%3AC6gAAOSwsnldQwMH&LH_Auction=1
"Sep 10, 2019 PRE-COLUMBIAN_Mesoamerican_Costa Rican_Greenstone Jade Bead_22.7 x 14mm",$10.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Costa-Rican-Greenstone-Jade-Bead-22-7-x-14mm/333313300545?hash=item4d9b055841%3Ag%3AfPEAAOSwIcpdapES&LH_Auction=1
"Sep 10, 2019 Set of 3_PRE-COLUMBIAN_Costa Rican_Round Greenstone Beads_8.4-10.6mm x 13.9-19mm",$23.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/Set-of-3-PRE-COLUMBIAN-Costa-Rican-Round-Greenstone-Beads-8-4-10-6mm-x-13-9-19mm/333313271946?hash=item4d9b04e88a%3Ag%3A844AAOSw1sZdalkr&LH_Auction=1
"Sep 10, 2019 PRE-COLUMBIAN_Mesoamerican_Greenstone Jade Tubular Cylinder Bead_ 18.8mm x 6.9mm",$16.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Greenstone-Jade-Tubular-Cylinder-Bead-18-8mm-x-6-9mm/352773346795?hash=item5222ee15eb%3Ag%3A1UMAAOSww05dalIU&LH_Auction=1
"Sep 10, 2019 PRE-COLUMBIAN_Mesoamerican_Green Jade Stone Tubular Cylinder Bead_25mm x 8.3mm",$31.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Green-Jade-Stone-Tubular-Cylinder-Bead-25mm-x-8-3mm/352773331847?hash=item5222eddb87%3Ag%3Ayg4AAOSwTmRdak9g&LH_Auction=1
"Sep 10, 2019 PRE-COLUMBIAN_Mesoamerican_Costa Rican_Dark Green Black Jade Stone Bead_28.2mm",$14.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Costa-Rican-Dark-Green-Black-Jade-Stone-Bead-28-2mm/352773311731?hash=item5222ed8cf3%3Ag%3AjboAAOSwcGhdakvD&LH_Auction=1
"Sep 9, 2019 Silver Moche,Chimu Pre-Columbian Embossed Silver Beaker ,Mochica hammered,chavin",$222.00,"NY, United States",tasmania_king,https://www.ebay.com/itm/Silver-Moche-Chimu-Pre-Columbian-Embossed-Silver-Beaker-Mochica-hammered-chavin/254350593244?hash=item3b387a0cdc%3Ag%3A5LUAAOSwjBhb6byb&LH_Auction=1
"Sep 9, 2019 GD-26/1 Pre-Columbian Southern Arawak Unique LARGE axe Ca. 600-900bc",$156.50,"Akron, Ohio, United States",tadpole-32,https://www.ebay.com/itm/GD-26-1-Pre-Columbian-Southern-Arawak-Unique-LARGE-axe-Ca-600-900bc/233330634359?hash=item365396ee77%3Ag%3AkMoAAOSwBVpdZFc5&LH_Auction=1
"Sep 9, 2019 Antique Beardslee Chandelier #2 - Good Condition Art Deco / Art Nouveau",$300.00,"Fort Atkinson, Wisconsin, United States",funkandfunction,https://www.ebay.com/itm/Antique-Beardslee-Chandelier-2-Good-Condition-Art-Deco-Art-Nouveau/202770738028?hash=item2f3613eb6c%3Ag%3ARkEAAOSwQCBdbpJy&LH_Auction=1
"Sep 9, 2019 Pre-Columbian  Mayan  Jade  Circular  Ear Spools  -  Piercing Accessories",$199.00,"Southern, California, United States",ancient_art777,https://www.ebay.com/itm/Pre-Columbian-Mayan-Jade-Circular-Ear-Spools-Piercing-Accessories/123896798830?hash=item1cd8d31e6e%3Ag%3A7iYAAOSw5RldU25r&LH_Auction=1
"Sep 9, 2019 Ancient Pre-Columbian ? Art Pottery Fertility Doll Artifact Sculpture Figure",$44.71,"Hollywood, Florida, United States",gobitreasures,https://www.ebay.com/itm/Ancient-Pre-Columbian-Art-Pottery-Fertility-Doll-Artifact-Sculpture-Figure/113874230655?hash=item1a836edd7f%3Ag%3AVPIAAOSwi%7EJdRM6E&LH_Auction=1
"Sep 9, 2019 Ancient Pre-Columbian - Costa Rica ? Carved Stone Rock Artifact Fertility Statue",$180.50,"Hollywood, Florida, United States",gobitreasures,https://www.ebay.com/itm/Ancient-Pre-Columbian-Costa-Rica-Carved-Stone-Rock-Artifact-Fertility-Statue/113874230803?hash=item1a836ede13%3Ag%3ALecAAOSwfP1dRNiW&LH_Auction=1
"Sep 9, 2019 Ancient Pre-Columbian ? Art Pottery Bowl Water Vessel Jugs Vases",$52.00,"Hollywood, Florida, United States",gobitreasures,https://www.ebay.com/itm/Ancient-Pre-Columbian-Art-Pottery-Bowl-Water-Vessel-Jugs-Vases/123894919051?hash=item1cd8b66f8b%3Ag%3A4CgAAOSw481dbb7P&LH_Auction=1
"Sep 9, 2019 Antique Pre-Columbian ? Clay Art Pottery Owl Bird Artifact Figurine Sculpture",$62.00,"Hollywood, Florida, United States",gobitreasures,https://www.ebay.com/itm/Antique-Pre-Columbian-Clay-Art-Pottery-Owl-Bird-Artifact-Figurine-Sculpture/113874231058?hash=item1a836edf12%3Ag%3A8DoAAOSwSk5dRPJh&LH_Auction=1
"Sep 9, 2019 Pre-Columbian ~ MESOAMERICAN ~ Pre-Colombian Carved Stone MORTAR & PESTLE ~ NR",$470.00,"Kensington, Maryland, United States",verg117,https://www.ebay.com/itm/Pre-Columbian-MESOAMERICAN-Pre-Colombian-Carved-Stone-MORTAR-PESTLE-NR/254348610942?hash=item3b385bcd7e%3Ag%3AMQUAAOSwlbZdEnHa&LH_Auction=1
"Sep 9, 2019 Authentic Patriarchs Militant sword - Antique American Masonic Sword",$45.06,"Quebec, Quebec, Canada",laurenmonaghan-matthew_0,https://www.ebay.com/itm/Authentic-Patriarchs-Militant-sword-Antique-American-Masonic-Sword/312753874191?hash=item48d195650f%3Ag%3AHNgAAOSwIsddbXA2&LH_Auction=1
"Sep 9, 2019 Authentic Pre-columbian Mayan Figural Human Head Artifact",$9.99,"Hollywood, Florida, United States",megadeuce77,https://www.ebay.com/itm/Authentic-Pre-columbian-Mayan-Figural-Human-Head-Artifact/254348180404?hash=item3b38553bb4%3Ag%3ADNcAAOSwzxZdHNAV&LH_Auction=1
"Sep 9, 2019 Meso-American~CLAY~NAYARIT Dog Artifact W/Bird In MOUTH! Circa. 400-900 A.D.",$29.99,"Hollywood, Florida, United States",megadeuce77,https://www.ebay.com/itm/Meso-American-CLAY-NAYARIT-Dog-Artifact-W-Bird-In-MOUTH-Circa-400-900-A-D/264451131193?hash=item3d92840739%3Ag%3ANRwAAOSwiHBdF8lB&LH_Auction=1
"Sep 9, 2019 Pre-Columbian Chancay Textile Panel With Anthropomorphic Figures ca. 1000-1470CE",$150.00,"Sound Beach, New York, United States",precolumbianrelics,https://www.ebay.com/itm/Pre-Columbian-Chancay-Textile-Panel-With-Anthropomorphic-Figures-ca-1000-1470CE/174016811138?hash=item288435d082%3Ag%3A1lkAAOSw0bpclkM4&LH_Auction=1
"Sep 9, 2019 Pre-Columbian Pottery Tripod Bowl, Painted Interior Design, Late Maya",$129.99,"Carlisle, Iowa, United States",highwayfive,https://www.ebay.com/itm/Pre-Columbian-Pottery-Tripod-Bowl-Painted-Interior-Design-Late-Maya/254347213274?hash=item3b384679da%3Ag%3AC7MAAOSwLfddYdLw&LH_Auction=1
